date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2021-06-30 00:00:00+00:00,,,1000000.0
2021-07-01 00:00:00+00:00,,,1005867.8999624231
2021-07-02 00:00:00+00:00,,,1011900.5628428512
2021-07-06 00:00:00+00:00,,,1011354.1244287367
2021-07-07 00:00:00+00:00,,,1019559.7659506622
2021-07-08 00:00:00+00:00,,,1010993.580156777
2021-07-09 00:00:00+00:00,,,1019071.9691724639
2021-07-12 00:00:00+00:00,,,1018790.2170375009
2021-07-13 00:00:00+00:00,,,1015042.892169558
2021-07-14 00:00:00+00:00,,,1016000.3930371791
2021-07-15 00:00:00+00:00,,,1017900.6836324764
2021-07-16 00:00:00+00:00,,,1015031.6219474341
2021-07-19 00:00:00+00:00,,,1003604.0100137683
2021-07-20 00:00:00+00:00,,,1013507.269965208
2021-07-21 00:00:00+00:00,,,1015446.4047321914
2021-07-22 00:00:00+00:00,,,1016103.6964961522
2021-07-23 00:00:00+00:00,,,1027469.7635686661
2021-07-26 00:00:00+00:00,,,1028930.1389555183
2021-07-27 00:00:00+00:00,,,1028256.4712060791
2021-07-28 00:00:00+00:00,,,1024031.946216364
2021-07-29 00:00:00+00:00,,,1030403.1045625599
2021-07-30 00:00:00+00:00,,,1029616.5893106073
2021-08-02 00:00:00+00:00,,,1027824.2139551775
2021-08-03 00:00:00+00:00,,,1033961.6209287165
2021-08-04 00:00:00+00:00,,,1027250.0826430352
2021-08-05 00:00:00+00:00,,,1031697.8796142217
2021-08-06 00:00:00+00:00,,,1032123.2105837342
2021-08-09 00:00:00+00:00,,,1030563.6543050624
2021-08-10 00:00:00+00:00,,,1034860.1219003134
2021-08-11 00:00:00+00:00,,,1038439.5562594604
2021-08-12 00:00:00+00:00,1000000.0,1000000.0,1040008.6623124805
2021-08-13 00:00:00+00:00,1001744.5994056446,1001745.6923583016,1041815.0324071273
2021-08-16 00:00:00+00:00,1006497.0727901676,1006501.1430615119,1046926.1060100786
2021-08-17 00:00:00+00:00,1001645.932893406,1001646.9640336913,1041940.6149643123
2021-08-18 00:00:00+00:00,991329.9998282917,991324.5682663571,1031364.6927891182
2021-08-19 00:00:00+00:00,994285.223075118,994281.6428947034,1034775.0527824046
2021-08-20 00:00:00+00:00,998491.593102085,998490.6481187717,1039348.3139346713
2021-08-23 00:00:00+00:00,998608.0422573216,998607.1702268096,1039197.1491966491
2021-08-24 00:00:00+00:00,998076.6386777355,998075.4337347209,1038620.0415633911
2021-08-25 00:00:00+00:00,998768.6937694262,998767.9223835071,1039402.6821250089
2021-08-26 00:00:00+00:00,993627.9511599693,993623.9592133443,1034000.438061588
2021-08-27 00:00:00+00:00,1000331.1330685744,1000331.3405160639,1040941.1768813846
2021-08-30 00:00:00+00:00,1004982.1281826312,1004985.2493749326,1045962.4595871961
2021-08-31 00:00:00+00:00,1003387.2669501359,1003389.3889974097,1044177.537140208
2021-09-01 00:00:00+00:00,1005452.6500819809,1005456.0660457688,1046380.5326143298
2021-09-02 00:00:00+00:00,1008338.1188156898,1008343.3424613494,1049642.3475825037
