date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2007-01-03 00:00:00+00:00,,,1000000.0
2007-01-04 00:00:00+00:00,,,997357.9137325065
2007-01-05 00:00:00+00:00,,,992814.4237862816
2007-01-08 00:00:00+00:00,,,993788.3899774882
2007-01-09 00:00:00+00:00,,,992978.0755949514
2007-01-10 00:00:00+00:00,,,991316.8293569235
2007-01-11 00:00:00+00:00,,,994194.4539978625
2007-01-12 00:00:00+00:00,,,996507.9819704053
2007-01-16 00:00:00+00:00,,,996721.939931039
2007-01-17 00:00:00+00:00,,,998230.9724819928
2007-01-18 00:00:00+00:00,,,996813.7763774734
2007-01-19 00:00:00+00:00,,,998845.708169561
2007-01-22 00:00:00+00:00,,,997454.7186444083
2007-01-23 00:00:00+00:00,,,1001833.7262980819
2007-01-24 00:00:00+00:00,,,1005731.1636002907
2007-01-25 00:00:00+00:00,,,999650.9472193618
2007-01-26 00:00:00+00:00,,,999951.9192908098
2007-01-29 00:00:00+00:00,,,1000268.5997585184
2007-01-30 00:00:00+00:00,,,1004009.7400846293
2007-01-31 00:00:00+00:00,,,1006695.8270661618
2007-02-01 00:00:00+00:00,,,1010069.6551612278
2007-02-02 00:00:00+00:00,,,1011438.5836902009
2007-02-05 00:00:00+00:00,,,1012103.9831147946
2007-02-06 00:00:00+00:00,,,1012802.7616833036
2007-02-07 00:00:00+00:00,,,1013387.9287121855
2007-02-08 00:00:00+00:00,,,1014768.2252441918
2007-02-09 00:00:00+00:00,,,1012852.8724217159
2007-02-12 00:00:00+00:00,1000000.0,1000000.0,1011610.453820669
2007-02-13 00:00:00+00:00,1003823.2686966516,1006223.715212621,1015513.2542324956
2007-02-14 00:00:00+00:00,1006471.7468171899,1010535.0453536401,1018160.6903305524
2007-02-15 00:00:00+00:00,1006069.9773861316,1009881.0242218708,1017736.0950268263
2007-02-16 00:00:00+00:00,1005914.4974013082,1009627.9258331406,1017676.5644659351
2007-02-20 00:00:00+00:00,1007206.8942713249,1011731.7565337428,1019011.1087061359
2007-02-21 00:00:00+00:00,1008739.1702326318,1014226.0748689077,1020609.807737547
2007-02-22 00:00:00+00:00,1007471.833037904,1012163.0376083415,1019286.4637320336
2007-02-23 00:00:00+00:00,1007016.7128885385,1011422.1694084012,1018898.6250083249
2007-02-26 00:00:00+00:00,1010776.255485663,1017542.1479688182,1022865.5277402598
2007-02-27 00:00:00+00:00,992481.2029037217,987760.5118599948,1004089.0672950066
2007-02-28 00:00:00+00:00,993793.2054618252,989896.2577172031,1005391.8614684423
2007-03-01 00:00:00+00:00,993286.0836947181,989070.7385850113,1004904.1860645502
2007-03-02 00:00:00+00:00,986579.8565006065,978153.9939042516,997966.7752689326
2007-03-05 00:00:00+00:00,982177.6563224874,970987.863979468,993463.0765171074
2007-03-06 00:00:00+00:00,989374.8330995864,982703.8018717705,1000851.7128421832
2007-03-07 00:00:00+00:00,991745.4776991721,986562.860187782,1003431.4474040809
2007-03-08 00:00:00+00:00,993191.6157359909,988916.958738894,1004944.5757477775
2007-03-09 00:00:00+00:00,994036.900735991,990292.9575323109,1005839.280234973
2007-03-12 00:00:00+00:00,995919.6545553854,993357.8019147231,1007802.1046194467
2007-03-13 00:00:00+00:00,985836.4302228529,976943.8060253903,997468.0830342355
2007-03-14 00:00:00+00:00,989804.5366274499,983403.2955761035,1001537.0151262856
2007-03-15 00:00:00+00:00,992041.1766841353,987044.2143423264,1003844.6592439673
2007-03-16 00:00:00+00:00,989380.3353554566,982712.7587294439,1001088.8094295105
2007-03-19 00:00:00+00:00,995851.9655789529,993247.6142858185,1007713.4417737415
2007-03-20 00:00:00+00:00,1000340.0089477559,1000553.4842116719,1012350.5413613298
2007-03-21 00:00:00+00:00,1009998.3394397735,1016275.8158553612,1022239.4159023843
2007-03-22 00:00:00+00:00,1012245.779595791,1019934.3155838037,1024602.5107372762
2007-03-23 00:00:00+00:00,1012954.4388673424,1021087.9079255561,1025351.8876840514
2007-03-26 00:00:00+00:00,1015307.5215112867,1024918.3779787065,1027789.8632335865
2007-03-27 00:00:00+00:00,1012224.5483719142,1019899.7542956732,1024680.3440032022
2007-03-28 00:00:00+00:00,1009986.9119366265,1016257.2135726496,1022427.4565817809
2007-03-29 00:00:00+00:00,1013333.1436343128,1021704.3832000641,1025897.6368086159
2007-03-30 00:00:00+00:00,1010653.6477862869,1017342.5607924159,1023091.2900249043
2007-04-02 00:00:00+00:00,1015255.8774177528,1024834.3090429159,1023091.2900249043
2007-04-03 00:00:00+00:00,1016726.917579599,1027228.9445655714,1024209.5003308643
2007-04-04 00:00:00+00:00,1016437.3747358453,1026757.6116971928,1023646.1335589364
2007-04-05 00:00:00+00:00,1017849.176570328,1029055.815996088,1024746.4221000103
2007-04-09 00:00:00+00:00,1019061.5701211028,1031029.4131414441,1026426.7770223522
2007-04-10 00:00:00+00:00,1020819.2534010748,1033890.661208605,1027896.4864439422
2007-04-11 00:00:00+00:00,1016887.5304896226,1027490.3985963417,1024922.6734541962
2007-04-12 00:00:00+00:00,1019805.2935380206,1032240.0847188584,1027444.9878576531
2007-04-13 00:00:00+00:00,1021682.1448098387,1035295.3206279831,1029298.3832775811
2007-04-16 00:00:00+00:00,1026408.4307691826,1042989.0142075445,1033630.7276735277
2007-04-17 00:00:00+00:00,1028770.0396668722,1046833.3637390552,1035865.0945550713
2007-04-18 00:00:00+00:00,1027663.084259894,1045031.4042764264,1034833.8409081384
2007-04-19 00:00:00+00:00,1026292.1709419979,1042799.7604269509,1033447.3517311617
2007-04-20 00:00:00+00:00,1033257.5367179399,1054138.344340545,1039077.2619127395
2007-04-23 00:00:00+00:00,1034165.703130238,1055616.704760455,1040172.2297317256
2007-04-24 00:00:00+00:00,1034556.0640199033,1056252.1544764403,1041022.0357087437
2007-04-25 00:00:00+00:00,1041630.0471324361,1067767.5513277925,1046484.2095694229
2007-04-26 00:00:00+00:00,1039781.3483763352,1064758.1435448723,1044966.0489373147
2007-04-27 00:00:00+00:00,1041471.4139910056,1067509.3200670886,1045927.2047590597
2007-04-30 00:00:00+00:00,1036370.1710133048,1059205.251992721,1042015.9085655767
2007-05-01 00:00:00+00:00,1039134.6493899637,1063705.4133710833,1044494.5466621108
2007-05-02 00:00:00+00:00,1043038.7547051839,1070060.7186268433,1047797.4101173123
2007-05-03 00:00:00+00:00,1043198.9947135858,1070321.565629,1048342.0313193495
2007-05-04 00:00:00+00:00,1043886.4731859544,1071440.678766556,1049704.3282743199
2007-05-07 00:00:00+00:00,1046361.9253126592,1075470.3482147385,1051833.1468405393
2007-05-08 00:00:00+00:00,1044792.2206635611,1072915.1015190326,1050126.3091127523
2007-05-09 00:00:00+00:00,1045671.2691223642,1074346.0622230177,1051013.4215587855
