date,PortfolioValue
2015-10-06 00:00:00+00:00,1150203.5619687054
2015-10-07 00:00:00+00:00,1163542.5472153127
2015-10-08 00:00:00+00:00,1173366.5939434585
2015-10-09 00:00:00+00:00,1175643.8903482128
2015-10-12 00:00:00+00:00,1179185.1058797343
2015-10-13 00:00:00+00:00,1169463.5191585133
2015-10-14 00:00:00+00:00,1168088.3319748244
2015-10-15 00:00:00+00:00,1168804.679771523
2015-10-16 00:00:00+00:00,1167914.6708247624
2015-10-19 00:00:00+00:00,1170126.1427372012
2015-10-20 00:00:00+00:00,1173812.8569192942
2015-10-21 00:00:00+00:00,1180290.7549199348
2015-10-22 00:00:00+00:00,1182863.8102134871
2015-10-23 00:00:00+00:00,1196993.3166684015
2015-10-26 00:00:00+00:00,1196443.9473349843
2015-10-27 00:00:00+00:00,1189787.2311619888
2015-10-28 00:00:00+00:00,1206376.4068808341
2015-10-29 00:00:00+00:00,1198248.438395022
2015-10-30 00:00:00+00:00,1203769.670918903
2015-11-02 00:00:00+00:00,1217509.5188230441
2015-11-03 00:00:00+00:00,1218303.689622994
2015-11-04 00:00:00+00:00,1213611.5387225724
2015-11-05 00:00:00+00:00,1212495.1890681642
2015-11-06 00:00:00+00:00,1216871.6380076213
2015-11-09 00:00:00+00:00,1208453.6986265227
2015-11-10 00:00:00+00:00,1208222.0532780914
2015-11-11 00:00:00+00:00,1203806.1920909586
2015-11-12 00:00:00+00:00,1186854.721681248
2015-11-13 00:00:00+00:00,1186854.721681248
2015-11-16 00:00:00+00:00,1197091.3939214007
2015-11-17 00:00:00+00:00,1200505.244837596
2015-11-18 00:00:00+00:00,1218681.8780312692
2015-11-19 00:00:00+00:00,1212134.5275939696
2015-11-20 00:00:00+00:00,1221114.2556924792
2015-11-23 00:00:00+00:00,1218434.403160649
2015-11-24 00:00:00+00:00,1220313.7669333038
2015-11-25 00:00:00+00:00,1220057.7792702774
2015-11-27 00:00:00+00:00,1221660.7907347237
2015-11-30 00:00:00+00:00,1214589.0901578432
2015-12-01 00:00:00+00:00,1224461.8586748403
2015-12-02 00:00:00+00:00,1218511.6811553347
2015-12-03 00:00:00+00:00,1204607.9820213919
2015-12-04 00:00:00+00:00,1220614.117378192
2015-12-07 00:00:00+00:00,1219298.345442975
2015-12-08 00:00:00+00:00,1207900.471790127
2015-12-09 00:00:00+00:00,1197467.6543788183
2015-12-10 00:00:00+00:00,1204706.4869082146
2015-12-11 00:00:00+00:00,1174924.1306742486
2015-12-14 00:00:00+00:00,1169586.6235528914
2015-12-15 00:00:00+00:00,1177586.6458310187
2015-12-16 00:00:00+00:00,1193797.886285982
2015-12-17 00:00:00+00:00,1172571.3744951515
2015-12-18 00:00:00+00:00,1160870.4499371436
2015-12-21 00:00:00+00:00,1176825.984277784
2015-12-22 00:00:00+00:00,1182994.159041293
2015-12-23 00:00:00+00:00,1197390.9706785488
2015-12-24 00:00:00+00:00,1196044.2707499291
2015-12-28 00:00:00+00:00,1189642.8768769042
2015-12-29 00:00:00+00:00,1197203.5153173706
2015-12-30 00:00:00+00:00,1188680.9222601487
2015-12-31 00:00:00+00:00,1179528.4082799065
2016-01-04 00:00:00+00:00,1163900.4053767822
2016-01-05 00:00:00+00:00,1151460.5099408869
2016-01-06 00:00:00+00:00,1137860.4644952468
2016-01-07 00:00:00+00:00,1106292.6208789938
2016-01-08 00:00:00+00:00,1099825.9650755748
2016-01-11 00:00:00+00:00,1108642.866902759
2016-01-12 00:00:00+00:00,1110928.886911231
2016-01-13 00:00:00+00:00,1089507.9263509319
2016-01-14 00:00:00+00:00,1096182.5914642867
2016-01-15 00:00:00+00:00,1078716.0478917619
2016-01-19 00:00:00+00:00,1074981.8545328225
2016-01-20 00:00:00+00:00,1077374.8512669113
2016-01-21 00:00:00+00:00,1086161.7837889008
2016-01-22 00:00:00+00:00,1097624.7148487498
2016-01-25 00:00:00+00:00,1086777.8237528615
2016-01-26 00:00:00+00:00,1102138.2779707555
2016-01-27 00:00:00+00:00,1092741.3471444924
2016-01-28 00:00:00+00:00,1079945.0006663084
2016-01-29 00:00:00+00:00,1102793.9617671021
2016-02-01 00:00:00+00:00,1112328.9285553272
2016-02-02 00:00:00+00:00,1096881.5452601553
2016-02-03 00:00:00+00:00,1094583.2794558392
2016-02-04 00:00:00+00:00,1098350.48454157
2016-02-05 00:00:00+00:00,1080517.7907743189
2016-02-08 00:00:00+00:00,1062819.742867395
2016-02-09 00:00:00+00:00,1066227.7376564888
2016-02-10 00:00:00+00:00,1073679.816741507
2016-02-11 00:00:00+00:00,1056614.4560332354
2016-02-12 00:00:00+00:00,1056614.4560332354
2016-02-16 00:00:00+00:00,1069891.8253804606
2016-02-17 00:00:00+00:00,1090694.5836425351
2016-02-18 00:00:00+00:00,1091262.4316969714
2016-02-19 00:00:00+00:00,1089590.2987687062
2016-02-22 00:00:00+00:00,1109205.8509671874
2016-02-23 00:00:00+00:00,1101280.1682330878
2016-02-24 00:00:00+00:00,1105192.7894262047
2016-02-25 00:00:00+00:00,1111897.0085989311
2016-02-26 00:00:00+00:00,1114110.5501029566
2016-02-29 00:00:00+00:00,1111955.7549172547
2016-03-01 00:00:00+00:00,1127615.9491993194
2016-03-02 00:00:00+00:00,1134529.5911566084
2016-03-03 00:00:00+00:00,1141747.5083887712
2016-03-04 00:00:00+00:00,1146797.40620265
2016-03-07 00:00:00+00:00,1149122.1265025898
2016-03-08 00:00:00+00:00,1129381.57142905
2016-03-09 00:00:00+00:00,1137243.0343625215
2016-03-10 00:00:00+00:00,1139205.4297636123
2016-03-11 00:00:00+00:00,1157849.869605672
2016-03-14 00:00:00+00:00,1158489.677632128
2016-03-15 00:00:00+00:00,1155596.6574000684
2016-03-16 00:00:00+00:00,1171509.9878796337
2016-03-17 00:00:00+00:00,1176397.0662269797
2016-03-18 00:00:00+00:00,1183457.5719136666
2016-03-21 00:00:00+00:00,1184240.2274083295
2016-03-22 00:00:00+00:00,1184630.3570535986
2016-03-23 00:00:00+00:00,1173519.3415566136
2016-03-24 00:00:00+00:00,1170356.2619112937
2016-03-28 00:00:00+00:00,1171494.053579464
2016-03-29 00:00:00+00:00,1181195.5564774575
2016-03-30 00:00:00+00:00,1184664.7213903465
2016-03-31 00:00:00+00:00,1184176.3801016796
2016-04-01 00:00:00+00:00,1180979.5981510128
2016-04-04 00:00:00+00:00,1174839.79145343
2016-04-05 00:00:00+00:00,1169027.6976089189
2016-04-06 00:00:00+00:00,1176622.0159886247
2016-04-07 00:00:00+00:00,1166597.2086065025
2016-04-08 00:00:00+00:00,1173293.585338857
2016-04-11 00:00:00+00:00,1174494.9371106355
2016-04-12 00:00:00+00:00,1183859.3986963974
2016-04-13 00:00:00+00:00,1198187.7441498158
2016-04-14 00:00:00+00:00,1198394.698559789
2016-04-15 00:00:00+00:00,1197250.8045440936
2016-04-18 00:00:00+00:00,1202749.2486985098
2016-04-19 00:00:00+00:00,1207196.7039439627
2016-04-20 00:00:00+00:00,1207715.3859741995
2016-04-21 00:00:00+00:00,1202707.5172561472
2016-04-22 00:00:00+00:00,1199601.29117256
2016-04-25 00:00:00+00:00,1191679.859971427
2016-04-26 00:00:00+00:00,1191383.041145563
2016-04-27 00:00:00+00:00,1188525.254522901
2016-04-28 00:00:00+00:00,1178698.494875376
2016-04-29 00:00:00+00:00,1172776.9878348103
2016-05-02 00:00:00+00:00,1173404.539878775
2016-05-03 00:00:00+00:00,1164442.2914525173
2016-05-04 00:00:00+00:00,1155498.1620435393
2016-05-05 00:00:00+00:00,1158635.4542598133
2016-05-06 00:00:00+00:00,1162822.317767421
2016-05-09 00:00:00+00:00,1160154.1159807066
2016-05-10 00:00:00+00:00,1170258.0720698906
2016-05-11 00:00:00+00:00,1162497.8419527074
2016-05-12 00:00:00+00:00,1153887.0279400982
2016-05-13 00:00:00+00:00,1149645.6568250707
2016-05-16 00:00:00+00:00,1155959.8672074042
2016-05-17 00:00:00+00:00,1159449.5121220392
2016-05-18 00:00:00+00:00,1156537.0318788285
2016-05-19 00:00:00+00:00,1152584.082148208
2016-05-20 00:00:00+00:00,1159329.1245926921
2016-05-23 00:00:00+00:00,1158032.356275355
2016-05-24 00:00:00+00:00,1170230.3412565636
2016-05-25 00:00:00+00:00,1179287.85416078
2016-05-26 00:00:00+00:00,1172826.4781673178
2016-05-27 00:00:00+00:00,1178106.2212504228
2016-05-31 00:00:00+00:00,1180131.6600124626
2016-06-01 00:00:00+00:00,1178113.4487950965
2016-06-02 00:00:00+00:00,1176403.600531972
2016-06-03 00:00:00+00:00,1169364.7551749283
2016-06-06 00:00:00+00:00,1176570.0260261907
2016-06-07 00:00:00+00:00,1183086.3924966597
2016-06-08 00:00:00+00:00,1187502.4592616167
2016-06-09 00:00:00+00:00,1187465.5099962945
2016-06-10 00:00:00+00:00,1174472.3362495946
2016-06-13 00:00:00+00:00,1162625.9204186518
2016-06-14 00:00:00+00:00,1155124.1649963078
2016-06-15 00:00:00+00:00,1156342.085514574
2016-06-16 00:00:00+00:00,1153255.3791371793
2016-06-17 00:00:00+00:00,1154536.255201566
2016-06-20 00:00:00+00:00,1162289.6480661044
2016-06-21 00:00:00+00:00,1166404.9579444118
2016-06-22 00:00:00+00:00,1164869.653274321
2016-06-23 00:00:00+00:00,1172421.0617474178
2016-06-24 00:00:00+00:00,1129497.7238353705
2016-06-27 00:00:00+00:00,1103017.787825542
2016-06-28 00:00:00+00:00,1119140.4515716876
2016-06-29 00:00:00+00:00,1133809.0902548307
2016-06-30 00:00:00+00:00,1141512.717024649
2016-07-01 00:00:00+00:00,1147670.8597190955
2016-07-05 00:00:00+00:00,1132929.2090617525
2016-07-06 00:00:00+00:00,1137780.6933088885
2016-07-07 00:00:00+00:00,1143738.481918679
2016-07-08 00:00:00+00:00,1160504.7493403289
2016-07-11 00:00:00+00:00,1169483.8380256034
2016-07-12 00:00:00+00:00,1184777.6605793936
2016-07-13 00:00:00+00:00,1183848.6205821962
2016-07-14 00:00:00+00:00,1190172.6168956414
2016-07-15 00:00:00+00:00,1189952.4170992358
2016-07-18 00:00:00+00:00,1196532.6150789987
2016-07-19 00:00:00+00:00,1196416.1270927314
2016-07-20 00:00:00+00:00,1201926.6713174453
2016-07-21 00:00:00+00:00,1192709.9921670533
2016-07-22 00:00:00+00:00,1198034.1888375687
2016-07-25 00:00:00+00:00,1195802.661150569
2016-07-26 00:00:00+00:00,1198384.1041085506
2016-07-27 00:00:00+00:00,1193237.7226626622
2016-07-28 00:00:00+00:00,1194425.064605387
2016-07-29 00:00:00+00:00,1194218.5909674414
2016-08-01 00:00:00+00:00,1191345.8313460709
2016-08-02 00:00:00+00:00,1173691.1639269055
2016-08-03 00:00:00+00:00,1180356.6659943133
2016-08-04 00:00:00+00:00,1181463.305064106
2016-08-05 00:00:00+00:00,1192006.7821933194
2016-08-08 00:00:00+00:00,1195392.1254070366
2016-08-09 00:00:00+00:00,1192993.5090080579
2016-08-10 00:00:00+00:00,1190321.9230392012
2016-08-11 00:00:00+00:00,1196044.1333954036
2016-08-12 00:00:00+00:00,1192424.1528760015
2016-08-15 00:00:00+00:00,1199460.9171182024
2016-08-16 00:00:00+00:00,1194110.3256080179
2016-08-17 00:00:00+00:00,1192594.8160438673
2016-08-18 00:00:00+00:00,1197664.687897136
2016-08-19 00:00:00+00:00,1195316.088818646
2016-08-22 00:00:00+00:00,1193988.0865722075
2016-08-23 00:00:00+00:00,1199560.2891462555
2016-08-24 00:00:00+00:00,1192425.7674534498
2016-08-25 00:00:00+00:00,1191353.8311763275
2016-08-26 00:00:00+00:00,1188180.3427300625
2016-08-29 00:00:00+00:00,1195266.4530989788
2016-08-30 00:00:00+00:00,1197357.6399847586
2016-08-31 00:00:00+00:00,1193464.431697695
2016-09-01 00:00:00+00:00,1192037.165360499
2016-09-02 00:00:00+00:00,1200255.0191915887
2016-09-06 00:00:00+00:00,1202316.6939393436
2016-09-07 00:00:00+00:00,1213143.894455695
2016-09-08 00:00:00+00:00,1207015.411248303
2016-09-09 00:00:00+00:00,1178651.735238439
2016-09-12 00:00:00+00:00,1192003.6082254434
2016-09-13 00:00:00+00:00,1177488.568875969
2016-09-14 00:00:00+00:00,1173645.1781060006
2016-09-15 00:00:00+00:00,1180528.87978332
2016-09-16 00:00:00+00:00,1175548.6098484753
2016-09-19 00:00:00+00:00,1181490.2696787724
2016-09-20 00:00:00+00:00,1179083.7056810935
2016-09-21 00:00:00+00:00,1189602.7649857604
2016-09-22 00:00:00+00:00,1197208.4684002695
2016-09-23 00:00:00+00:00,1193501.363581472
2016-09-26 00:00:00+00:00,1184763.7481735623
2016-09-27 00:00:00+00:00,1190717.3071913123
2016-09-28 00:00:00+00:00,1198416.4894538033
2016-09-29 00:00:00+00:00,1191324.1090747504
2016-09-30 00:00:00+00:00,1200434.9676453797
2016-10-03 00:00:00+00:00,1200126.6733169134
2016-10-04 00:00:00+00:00,1197203.7026156331
2016-10-05 00:00:00+00:00,1203687.970797103
2016-10-06 00:00:00+00:00,1204620.040987058
2016-10-07 00:00:00+00:00,1195271.4611231834
2016-10-10 00:00:00+00:00,1200502.4215469987
2016-10-11 00:00:00+00:00,1191015.0723647182
2016-10-12 00:00:00+00:00,1193351.541645139
2016-10-13 00:00:00+00:00,1194689.2623025235
2016-10-14 00:00:00+00:00,1193767.7026524679
2016-10-17 00:00:00+00:00,1191127.7119041875
2016-10-18 00:00:00+00:00,1196274.5879782292
2016-10-19 00:00:00+00:00,1206097.0673007506
2016-10-20 00:00:00+00:00,1207947.7727541528
2016-10-21 00:00:00+00:00,1207122.3890292465
2016-10-24 00:00:00+00:00,1214780.015333901
2016-10-25 00:00:00+00:00,1197016.1386645278
2016-10-26 00:00:00+00:00,1190382.698599523
2016-10-27 00:00:00+00:00,1185501.8390763828
2016-10-28 00:00:00+00:00,1185082.651635245
2016-10-31 00:00:00+00:00,1184927.6457138218
2016-11-01 00:00:00+00:00,1178027.913134788
2016-11-02 00:00:00+00:00,1172093.4460328114
2016-11-03 00:00:00+00:00,1168470.6359700677
2016-11-04 00:00:00+00:00,1174201.7579374602
2016-11-07 00:00:00+00:00,1195423.2773921718
2016-11-08 00:00:00+00:00,1201603.179923674
2016-11-09 00:00:00+00:00,1203251.4221724377
2016-11-10 00:00:00+00:00,1215934.5473164655
2016-11-11 00:00:00+00:00,1215508.3960905694
2016-11-14 00:00:00+00:00,1220146.572719174
2016-11-15 00:00:00+00:00,1234374.2271599984
2016-11-16 00:00:00+00:00,1228676.7670295541
2016-11-17 00:00:00+00:00,1237534.5963121648
2016-11-18 00:00:00+00:00,1232925.427017837
2016-11-21 00:00:00+00:00,1239791.109485905
2016-11-22 00:00:00+00:00,1240291.1773164403
2016-11-23 00:00:00+00:00,1245307.2862192024
2016-11-25 00:00:00+00:00,1247535.7068671677
2016-11-28 00:00:00+00:00,1239607.583613699
2016-11-29 00:00:00+00:00,1242510.8859535016
2016-11-30 00:00:00+00:00,1240540.6538554672
2016-12-01 00:00:00+00:00,1244601.0563677736
2016-12-02 00:00:00+00:00,1244618.3150040372
2016-12-05 00:00:00+00:00,1248857.9416524856
2016-12-06 00:00:00+00:00,1255086.8905453845
2016-12-07 00:00:00+00:00,1273033.0200558878
2016-12-08 00:00:00+00:00,1276877.5278739082
2016-12-09 00:00:00+00:00,1286833.7748171992
2016-12-12 00:00:00+00:00,1278431.6617708085
2016-12-13 00:00:00+00:00,1281565.4887722956
2016-12-14 00:00:00+00:00,1269984.6649875515
2016-12-15 00:00:00+00:00,1276976.064084357
2016-12-16 00:00:00+00:00,1272233.1521862615
2016-12-19 00:00:00+00:00,1273150.6643406993
2016-12-20 00:00:00+00:00,1277500.1029966786
2016-12-21 00:00:00+00:00,1279843.0100990606
2016-12-22 00:00:00+00:00,1271169.0505386535
2016-12-23 00:00:00+00:00,1274252.372194235
2016-12-27 00:00:00+00:00,1276440.2928349073
2016-12-28 00:00:00+00:00,1266577.935407952
2016-12-29 00:00:00+00:00,1266176.7421584541
2016-12-30 00:00:00+00:00,1260648.2407100708
2017-01-03 00:00:00+00:00,1269386.6030311938
2017-01-04 00:00:00+00:00,1287858.270055862
2017-01-05 00:00:00+00:00,1283330.8142139865
2017-01-06 00:00:00+00:00,1282232.132386323
2017-01-09 00:00:00+00:00,1279953.1253492762
2017-01-10 00:00:00+00:00,1291718.5287067853
2017-01-11 00:00:00+00:00,1297937.7690149357
2017-01-12 00:00:00+00:00,1293758.8081417768
2017-01-13 00:00:00+00:00,1297209.910717091
2017-01-17 00:00:00+00:00,1293785.4645544707
2017-01-18 00:00:00+00:00,1295843.6321214642
2017-01-19 00:00:00+00:00,1291226.5758205424
2017-01-20 00:00:00+00:00,1296525.5967880492
2017-01-23 00:00:00+00:00,1292457.0366918007
2017-01-24 00:00:00+00:00,1304117.1555905482
2017-01-25 00:00:00+00:00,1315711.3921482484
2017-01-26 00:00:00+00:00,1314638.628154255
2017-01-27 00:00:00+00:00,1305025.805178451
2017-01-30 00:00:00+00:00,1292911.842008323
2017-01-31 00:00:00+00:00,1293442.210373539
2017-02-01 00:00:00+00:00,1298164.4403349035
2017-02-02 00:00:00+00:00,1297839.1899730046
2017-02-03 00:00:00+00:00,1305612.4116402478
2017-02-06 00:00:00+00:00,1307056.5902993362
2017-02-07 00:00:00+00:00,1299041.5887616856
2017-02-08 00:00:00+00:00,1299376.4080697913
2017-02-09 00:00:00+00:00,1309917.8264709157
2017-02-10 00:00:00+00:00,1313298.4264916205
2017-02-13 00:00:00+00:00,1322085.8270892256
2017-02-14 00:00:00+00:00,1329630.6147116988
2017-02-15 00:00:00+00:00,1334952.2132983878
2017-02-16 00:00:00+00:00,1331465.7176698435
2017-02-17 00:00:00+00:00,1333739.1325170407
2017-02-21 00:00:00+00:00,1345477.917399624
2017-02-22 00:00:00+00:00,1342609.6631215569
2017-02-23 00:00:00+00:00,1335033.772090952
2017-02-24 00:00:00+00:00,1333953.1033758433
2017-02-27 00:00:00+00:00,1337612.7459158374
2017-02-28 00:00:00+00:00,1334334.2664932646
2017-03-01 00:00:00+00:00,1350208.507321872
2017-03-02 00:00:00+00:00,1341228.7794624832
2017-03-03 00:00:00+00:00,1346906.6033434197
2017-03-06 00:00:00+00:00,1338417.423861018
2017-03-07 00:00:00+00:00,1330881.3405761798
2017-03-08 00:00:00+00:00,1330070.4687397794
2017-03-09 00:00:00+00:00,1326648.710646405
2017-03-10 00:00:00+00:00,1328643.687076078
2017-03-13 00:00:00+00:00,1327929.7005919162
2017-03-14 00:00:00+00:00,1320461.1784796678
2017-03-15 00:00:00+00:00,1333611.8930342952
2017-03-16 00:00:00+00:00,1329937.647020589
2017-03-17 00:00:00+00:00,1324960.1789534837
2017-03-20 00:00:00+00:00,1322771.9242134765
2017-03-21 00:00:00+00:00,1303187.1427166914
2017-03-22 00:00:00+00:00,1304821.6091635053
2017-03-23 00:00:00+00:00,1305829.3352121809
2017-03-24 00:00:00+00:00,1308532.7039657966
2017-03-27 00:00:00+00:00,1314156.1091334748
2017-03-28 00:00:00+00:00,1326641.535908273
2017-03-29 00:00:00+00:00,1327374.259763251
2017-03-30 00:00:00+00:00,1330068.6239395656
2017-03-31 00:00:00+00:00,1329578.9315155125
2017-04-03 00:00:00+00:00,1324782.1741980896
2017-04-04 00:00:00+00:00,1320317.099780295
2017-04-05 00:00:00+00:00,1317273.7845080814
2017-04-06 00:00:00+00:00,1321635.7171992934
2017-04-07 00:00:00+00:00,1319142.255083574
2017-04-10 00:00:00+00:00,1321580.7711157901
2017-04-11 00:00:00+00:00,1321819.8876469359
2017-04-12 00:00:00+00:00,1316339.931470774
2017-04-13 00:00:00+00:00,1307309.0789209849
2017-04-17 00:00:00+00:00,1313213.0870139927
2017-04-18 00:00:00+00:00,1309040.0673281217
2017-04-19 00:00:00+00:00,1310384.1746123661
2017-04-20 00:00:00+00:00,1316793.7371173706
2017-04-21 00:00:00+00:00,1310207.651713354
2017-04-24 00:00:00+00:00,1325254.5736185228
2017-04-25 00:00:00+00:00,1334078.3357089856
2017-04-26 00:00:00+00:00,1333781.7560240575
2017-04-27 00:00:00+00:00,1330043.8767695616
2017-04-28 00:00:00+00:00,1332797.1873608301
2017-05-01 00:00:00+00:00,1333161.395594737
2017-05-02 00:00:00+00:00,1338833.9510739911
2017-05-03 00:00:00+00:00,1338025.6620176276
2017-05-04 00:00:00+00:00,1335808.2330591837
2017-05-05 00:00:00+00:00,1344612.5526578352
2017-05-08 00:00:00+00:00,1344153.3407591274
2017-05-09 00:00:00+00:00,1349251.9517325151
2017-05-10 00:00:00+00:00,1355181.8339747526
2017-05-11 00:00:00+00:00,1352903.1265764446
2017-05-12 00:00:00+00:00,1345226.280887845
2017-05-15 00:00:00+00:00,1354251.8870275915
2017-05-16 00:00:00+00:00,1351294.5333828786
2017-05-17 00:00:00+00:00,1326499.0112551022
2017-05-18 00:00:00+00:00,1327711.0749363687
2017-05-19 00:00:00+00:00,1337256.6756018088
2017-05-22 00:00:00+00:00,1340859.8222274778
2017-05-23 00:00:00+00:00,1342556.5952741492
2017-05-24 00:00:00+00:00,1341935.6936885403
2017-05-25 00:00:00+00:00,1347625.5073338957
2017-05-26 00:00:00+00:00,1348679.141832251
2017-05-30 00:00:00+00:00,1341966.08722592
2017-05-31 00:00:00+00:00,1344142.0867048628
2017-06-01 00:00:00+00:00,1354454.050411846
2017-06-02 00:00:00+00:00,1358738.1733447097
2017-06-05 00:00:00+00:00,1358262.836980909
2017-06-06 00:00:00+00:00,1353047.3322038078
2017-06-07 00:00:00+00:00,1357516.5590723522
2017-06-08 00:00:00+00:00,1357729.1532199653
2017-06-09 00:00:00+00:00,1358313.3558916496
2017-06-12 00:00:00+00:00,1357488.787137858
2017-06-13 00:00:00+00:00,1362405.598698386
2017-06-14 00:00:00+00:00,1361692.8588034278
2017-06-15 00:00:00+00:00,1356115.5166787389
2017-06-16 00:00:00+00:00,1355334.9800528313
2017-06-19 00:00:00+00:00,1365491.9567687218
2017-06-20 00:00:00+00:00,1357492.6652390934
2017-06-21 00:00:00+00:00,1359659.9463664102
2017-06-22 00:00:00+00:00,1364135.3499238924
2017-06-23 00:00:00+00:00,1367908.032241332
2017-06-26 00:00:00+00:00,1368810.1341539153
2017-06-27 00:00:00+00:00,1360775.6580441573
2017-06-28 00:00:00+00:00,1372223.191958971
2017-06-29 00:00:00+00:00,1367636.4421259067
2017-06-30 00:00:00+00:00,1371319.0434389277
2017-07-03 00:00:00+00:00,1375606.2511637034
2017-07-05 00:00:00+00:00,1376617.8667104668
2017-07-06 00:00:00+00:00,1367921.5434523849
2017-07-07 00:00:00+00:00,1377585.462919403
2017-07-10 00:00:00+00:00,1379220.0640039202
2017-07-11 00:00:00+00:00,1377458.9941193792
2017-07-12 00:00:00+00:00,1384488.0674080877
2017-07-13 00:00:00+00:00,1386471.569690149
2017-07-14 00:00:00+00:00,1393501.1831117622
2017-07-17 00:00:00+00:00,1394528.2053516535
2017-07-18 00:00:00+00:00,1392252.8743248922
2017-07-19 00:00:00+00:00,1395397.3941680961
2017-07-20 00:00:00+00:00,1389242.2321400512
2017-07-21 00:00:00+00:00,1385935.856060159
2017-07-24 00:00:00+00:00,1383629.7428148906
2017-07-25 00:00:00+00:00,1378254.5533835022
2017-07-26 00:00:00+00:00,1379956.7119417358
2017-07-27 00:00:00+00:00,1365612.0650904032
2017-07-28 00:00:00+00:00,1363852.677926057
2017-07-31 00:00:00+00:00,1358097.2570054196
2017-08-01 00:00:00+00:00,1352793.0639691686
2017-08-02 00:00:00+00:00,1354275.8459300473
2017-08-03 00:00:00+00:00,1352123.0675960847
2017-08-04 00:00:00+00:00,1358895.4524953298
2017-08-07 00:00:00+00:00,1359087.249514195
2017-08-08 00:00:00+00:00,1354967.149971974
2017-08-09 00:00:00+00:00,1350945.3924499382
2017-08-10 00:00:00+00:00,1336102.8233877532
2017-08-11 00:00:00+00:00,1340178.1706137918
2017-08-14 00:00:00+00:00,1349365.2965847207
2017-08-15 00:00:00+00:00,1348999.2778566363
2017-08-16 00:00:00+00:00,1351446.9408273934
2017-08-17 00:00:00+00:00,1331248.3809899383
2017-08-18 00:00:00+00:00,1329951.584024485
2017-08-21 00:00:00+00:00,1331974.2427473557
2017-08-22 00:00:00+00:00,1342495.2991061416
2017-08-23 00:00:00+00:00,1338906.2887152764
2017-08-24 00:00:00+00:00,1335658.7415150367
2017-08-25 00:00:00+00:00,1342953.8204574124
2017-08-28 00:00:00+00:00,1342415.7888500958
2017-08-29 00:00:00+00:00,1341469.574417329
2017-08-30 00:00:00+00:00,1346366.012092121
2017-08-31 00:00:00+00:00,1357968.6366058248
2017-09-01 00:00:00+00:00,1364738.273175835
2017-09-05 00:00:00+00:00,1353368.2740282281
2017-09-06 00:00:00+00:00,1357515.1049728282
2017-09-07 00:00:00+00:00,1355451.8914738519
2017-09-08 00:00:00+00:00,1358747.9013818316
2017-09-11 00:00:00+00:00,1369442.081367997
2017-09-12 00:00:00+00:00,1377471.7217723564
2017-09-13 00:00:00+00:00,1377596.1755632772
2017-09-14 00:00:00+00:00,1378586.0175812396
2017-09-15 00:00:00+00:00,1378007.0198193474
2017-09-18 00:00:00+00:00,1375075.6040341621
2017-09-19 00:00:00+00:00,1373751.1844631848
2017-09-20 00:00:00+00:00,1378075.3222479245
2017-09-21 00:00:00+00:00,1378414.43300224
2017-09-22 00:00:00+00:00,1381582.2486181203
2017-09-25 00:00:00+00:00,1383590.6364552502
2017-09-26 00:00:00+00:00,1389271.855749493
2017-09-27 00:00:00+00:00,1394412.8469750276
2017-09-28 00:00:00+00:00,1399534.1818243784
2017-09-29 00:00:00+00:00,1401577.975828277
2017-10-02 00:00:00+00:00,1410461.900952074
2017-10-03 00:00:00+00:00,1425871.2160237776
2017-10-04 00:00:00+00:00,1425144.2647159887
2017-10-05 00:00:00+00:00,1428015.7345589995
2017-10-06 00:00:00+00:00,1431059.2502224222
2017-10-09 00:00:00+00:00,1427818.6286634356
2017-10-10 00:00:00+00:00,1428496.4274105877
2017-10-11 00:00:00+00:00,1433836.4338390063
2017-10-12 00:00:00+00:00,1431843.9792091842
2017-10-13 00:00:00+00:00,1441388.5191760147
2017-10-16 00:00:00+00:00,1441169.7728079404
2017-10-17 00:00:00+00:00,1436549.6190187791
2017-10-18 00:00:00+00:00,1436371.3815336507
2017-10-19 00:00:00+00:00,1436029.3696110342
2017-10-20 00:00:00+00:00,1444818.847806315
2017-10-23 00:00:00+00:00,1435691.9220813238
2017-10-24 00:00:00+00:00,1439018.3197220587
2017-10-25 00:00:00+00:00,1421722.601011369
2017-10-26 00:00:00+00:00,1419258.5065168515
2017-10-27 00:00:00+00:00,1426891.5406701816
2017-10-30 00:00:00+00:00,1423429.1143216626
2017-10-31 00:00:00+00:00,1423060.9133639177
2017-11-01 00:00:00+00:00,1425984.0049630655
2017-11-02 00:00:00+00:00,1423838.4968268378
2017-11-03 00:00:00+00:00,1425389.0936490064
2017-11-06 00:00:00+00:00,1427840.5580696356
2017-11-07 00:00:00+00:00,1426825.1568604456
2017-11-08 00:00:00+00:00,1430994.512924829
2017-11-09 00:00:00+00:00,1425751.431959574
2017-11-10 00:00:00+00:00,1425183.291996052
2017-11-13 00:00:00+00:00,1424590.144873538
2017-11-14 00:00:00+00:00,1417713.6302997083
2017-11-15 00:00:00+00:00,1412900.3234833367
2017-11-16 00:00:00+00:00,1427624.0435436652
2017-11-17 00:00:00+00:00,1430033.9269148987
2017-11-20 00:00:00+00:00,1434261.447523484
2017-11-21 00:00:00+00:00,1445435.7607802893
2017-11-22 00:00:00+00:00,1441661.052060639
2017-11-24 00:00:00+00:00,1443789.2065910255
2017-11-27 00:00:00+00:00,1441320.558583499
2017-11-28 00:00:00+00:00,1457065.432180483
