date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,997317.44679266
2013-07-03 00:00:00+00:00,,,995834.2601540738
2013-07-05 00:00:00+00:00,,,998370.7467094816
2013-07-08 00:00:00+00:00,,,998726.1098799515
2013-07-09 00:00:00+00:00,,,1000264.4015347227
2013-07-10 00:00:00+00:00,,,1000575.689363318
2013-07-11 00:00:00+00:00,,,1007493.9221807228
2013-07-12 00:00:00+00:00,,,1004808.7972150322
2013-07-15 00:00:00+00:00,,,1007277.9909390612
2013-07-16 00:00:00+00:00,,,1005968.8173676042
2013-07-17 00:00:00+00:00,,,1007607.2060598112
2013-07-18 00:00:00+00:00,,,1007989.1115719005
2013-07-19 00:00:00+00:00,,,1008436.5599576444
2013-07-22 00:00:00+00:00,,,1008822.9096930069
2013-07-23 00:00:00+00:00,,,1011559.2113241409
2013-07-24 00:00:00+00:00,,,1010129.9069793582
2013-07-25 00:00:00+00:00,,,1011134.5496728673
2013-07-26 00:00:00+00:00,,,1011578.507379113
2013-07-29 00:00:00+00:00,,,1009368.1162495539
2013-07-30 00:00:00+00:00,,,1009969.5122182181
2013-07-31 00:00:00+00:00,,,1010049.7940935313
2013-08-01 00:00:00+00:00,,,1013535.8695231887
2013-08-02 00:00:00+00:00,,,1014320.2384140813
2013-08-05 00:00:00+00:00,,,1013223.6036633614
2013-08-06 00:00:00+00:00,,,1011119.3297122812
2013-08-07 00:00:00+00:00,,,1008892.046378295
2013-08-08 00:00:00+00:00,,,1012382.0734026853
2013-08-09 00:00:00+00:00,1000000.0,1000000.0,1012561.2448343195
2013-08-12 00:00:00+00:00,1003148.304418092,1016723.3380356913,1015908.0194409378
2013-08-13 00:00:00+00:00,1005334.552136282,1028336.3699302396,1018259.2829907681
2013-08-14 00:00:00+00:00,1004732.640531215,1025139.1024800853,1017629.8192303451
2013-08-15 00:00:00+00:00,1003138.3185027919,1016670.294296909,1015918.1066416701
2013-08-16 00:00:00+00:00,1003157.2907239984,1016771.0719938502,1015942.3115216112
2013-08-19 00:00:00+00:00,1001991.5615458521,1010578.8870856243,1014715.1287478246
2013-08-20 00:00:00+00:00,1000737.8819238727,1003919.522131481,1013384.3410582256
2013-08-21 00:00:00+00:00,997942.0773735518,989068.6124456006,1010419.7951240909
2013-08-22 00:00:00+00:00,1001840.0887980878,1009774.2857422794,1014578.4159572627
2013-08-23 00:00:00+00:00,1001593.4973305676,1008464.4275073637,1014327.224423876
2013-08-26 00:00:00+00:00,1001572.0812116207,1008350.6681788492,1014306.6117894445
2013-08-27 00:00:00+00:00,997737.3447965349,987981.1025870574,1010192.645864898
2013-08-28 00:00:00+00:00,997314.8164630517,985736.6931487923,1009758.2380849365
2013-08-29 00:00:00+00:00,998244.3083008027,990674.0194488792,1010762.9252170465
