date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2016-03-31 00:00:00+00:00,,,1000000.0
2016-04-01 00:00:00+00:00,,,999458.2949981283
2016-04-04 00:00:00+00:00,,,995487.9053498971
2016-04-05 00:00:00+00:00,,,988402.9633288085
2016-04-06 00:00:00+00:00,,,995939.9652705268
2016-04-07 00:00:00+00:00,,,985267.5025644469
2016-04-08 00:00:00+00:00,,,987569.8030014538
2016-04-11 00:00:00+00:00,,,987520.2287997484
2016-04-12 00:00:00+00:00,,,992899.3530415489
2016-04-13 00:00:00+00:00,,,1005840.1594005701
2016-04-14 00:00:00+00:00,,,1007993.486745051
2016-04-15 00:00:00+00:00,,,1005898.6524567901
2016-04-18 00:00:00+00:00,,,1011823.3637942265
2016-04-19 00:00:00+00:00,,,1011202.3877988945
2016-04-20 00:00:00+00:00,,,1014260.0544261684
2016-04-21 00:00:00+00:00,,,1009205.0083369064
2016-04-22 00:00:00+00:00,1000000.0,1000000.0,1005237.8179786012
2016-04-25 00:00:00+00:00,996323.380921656,995802.9796912409,1001568.7061958594
2016-04-26 00:00:00+00:00,997406.0620931544,997038.9072561755,1002843.7990637475
2016-04-27 00:00:00+00:00,997665.2001688129,997334.7246207532,1003113.6941874548
2016-04-28 00:00:00+00:00,988438.3961552446,986801.9272314387,993844.8716371909
2016-04-29 00:00:00+00:00,979489.4945998854,976586.3675640924,984963.9783941286
2016-05-02 00:00:00+00:00,985405.7804690393,983340.0647560372,990856.448033139
2016-05-03 00:00:00+00:00,977739.7650209822,974588.9752803096,982923.3741434386
2016-05-04 00:00:00+00:00,969973.6397567928,965723.6061029155,975040.8557151012
2016-05-05 00:00:00+00:00,969016.5085363266,964630.9992581909,973986.5731495117
2016-05-06 00:00:00+00:00,974224.3625355946,970575.9907120853,979105.4648030206
2016-05-09 00:00:00+00:00,974598.903728223,971003.545745237,979445.0356671961
2016-05-10 00:00:00+00:00,984514.2127846827,982322.3015344082,989434.365074302
2016-05-11 00:00:00+00:00,975079.5905379542,971552.2706089243,980169.1599251179
2016-05-12 00:00:00+00:00,971121.4269499884,967033.8550183797,976382.6337513636
2016-05-13 00:00:00+00:00,966630.5881637924,961907.3675614534,971779.5514513744
2016-05-16 00:00:00+00:00,974512.7636072874,970905.2130571718,979594.7939708076
2016-05-17 00:00:00+00:00,969661.1823526458,965366.9224098586,974664.153989372
2016-05-18 00:00:00+00:00,972871.3987740141,969031.5238354877,978033.6056672384
2016-05-19 00:00:00+00:00,966900.2146325397,962215.1578821249,972090.7379111549
2016-05-20 00:00:00+00:00,973664.0989420343,969936.4254946057,978941.0408137656
2016-05-23 00:00:00+00:00,971937.6098845884,967965.563275119,977219.2600744012
