date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2005-06-30 00:00:00+00:00,,,1000000.0
2005-07-01 00:00:00+00:00,,,1001286.7507874324
2005-07-05 00:00:00+00:00,,,1005235.6632664978
2005-07-06 00:00:00+00:00,,,1001831.2609390506
2005-07-07 00:00:00+00:00,,,1002970.5478913486
2005-07-08 00:00:00+00:00,,,1009615.1995950198
2005-07-11 00:00:00+00:00,,,1013255.9033385845
2005-07-12 00:00:00+00:00,,,1014533.2041418891
2005-07-13 00:00:00+00:00,,,1015014.210389324
2005-07-14 00:00:00+00:00,,,1016254.5505553489
2005-07-15 00:00:00+00:00,,,1016947.404122002
2005-07-18 00:00:00+00:00,,,1014765.1129267166
2005-07-19 00:00:00+00:00,,,1019290.635327853
2005-07-20 00:00:00+00:00,,,1021715.986156293
2005-07-21 00:00:00+00:00,,,1017637.3079668377
2005-07-22 00:00:00+00:00,,,1019331.8983523747
2005-07-25 00:00:00+00:00,,,1017013.0282918947
2005-07-26 00:00:00+00:00,1000000.0,1000000.0,1018343.9397997812
2005-07-27 00:00:00+00:00,1002095.3208918399,1004148.7544997022,1020453.0413522059
2005-07-28 00:00:00+00:00,1004971.5926868459,1009843.798919089,1023437.543181897
2005-07-29 00:00:00+00:00,1001690.0964295599,1003346.406363996,1020041.5130598639
2005-08-01 00:00:00+00:00,1002042.4964961302,1004044.1617138202,1020427.4912709967
2005-08-02 00:00:00+00:00,1005963.4894480663,1011807.7635640173,1024537.1331532181
2005-08-03 00:00:00+00:00,1005892.1713504253,1011666.5530794321,1024448.3245418717
2005-08-04 00:00:00+00:00,1001857.2542756844,1003677.3804257594,1020185.1060267173
2005-08-05 00:00:00+00:00,998345.4562512478,996723.9882686599,1016539.4097934875
2005-08-08 00:00:00+00:00,996438.4189460281,992948.0369898165,1014563.1675727782
2005-08-09 00:00:00+00:00,999793.1624439207,999590.4597501827,1018029.4373934206
2005-08-10 00:00:00+00:00,997960.0186565544,995960.8183114631,1016181.4965079011
