date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,998956.3908058094
2013-07-03 00:00:00+00:00,,,999017.0876908158
2013-07-05 00:00:00+00:00,,,1003772.1919960001
2013-07-08 00:00:00+00:00,,,1006952.8546540027
2013-07-09 00:00:00+00:00,,,1012262.4667027639
2013-07-10 00:00:00+00:00,,,1012841.3864797107
2013-07-11 00:00:00+00:00,,,1022278.3930182861
2013-07-12 00:00:00+00:00,,,1022797.2852565275
2013-07-15 00:00:00+00:00,,,1024549.1974440214
2013-07-16 00:00:00+00:00,,,1022153.8968572054
2013-07-17 00:00:00+00:00,,,1023201.555952406
2013-07-18 00:00:00+00:00,,,1025544.7605414216
2013-07-19 00:00:00+00:00,,,1026512.8979912312
2013-07-22 00:00:00+00:00,,,1028806.2847565372
2013-07-23 00:00:00+00:00,,,1028383.1340910309
2013-07-24 00:00:00+00:00,,,1025999.2824747529
2013-07-25 00:00:00+00:00,,,1028813.8784972717
2013-07-26 00:00:00+00:00,,,1029169.3785891411
2013-07-29 00:00:00+00:00,,,1026757.4628820257
2013-07-30 00:00:00+00:00,,,1027411.1021995055
2013-07-31 00:00:00+00:00,,,1027749.719042563
2013-08-01 00:00:00+00:00,,,1034514.648737987
2013-08-02 00:00:00+00:00,,,1035654.3739990098
2013-08-05 00:00:00+00:00,,,1034089.5809332886
2013-08-06 00:00:00+00:00,,,1030614.2730250676
2013-08-07 00:00:00+00:00,,,1028511.5961704603
2013-08-08 00:00:00+00:00,,,1031327.1303908196
2013-08-09 00:00:00+00:00,,,1029794.2852936111
2013-08-12 00:00:00+00:00,,,1029882.3143965767
2013-08-13 00:00:00+00:00,,,1030895.455365323
2013-08-14 00:00:00+00:00,1000000.0,1000000.0,1028103.4280340322
2013-08-15 00:00:00+00:00,991826.0495210745,989437.5711355559,1019603.5728501074
2013-08-16 00:00:00+00:00,989691.845983547,986679.7402549431,1017489.7855353059
2013-08-19 00:00:00+00:00,986028.8593176121,981946.4064538518,1013721.8226392416
2013-08-20 00:00:00+00:00,988548.2922241635,985202.0330841818,1016295.3400027923
2013-08-21 00:00:00+00:00,984498.1491894878,979968.4134525382,1012103.1376422436
2013-08-22 00:00:00+00:00,989579.0465921139,986533.9801905731,1017420.4205970201
2013-08-23 00:00:00+00:00,993293.825707706,991334.2405122778,1021207.58532879
2013-08-26 00:00:00+00:00,991317.7681139286,988780.7667886319,1019255.793833443
