date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2010-12-31 00:00:00+00:00,,,1000000.0
2011-01-03 00:00:00+00:00,,,1006062.5003425658
2011-01-04 00:00:00+00:00,,,1005310.780600263
2011-01-05 00:00:00+00:00,,,1009368.8234316057
2011-01-06 00:00:00+00:00,,,1007663.696444407
2011-01-07 00:00:00+00:00,,,1007005.967676129
2011-01-10 00:00:00+00:00,,,1006259.832551122
2011-01-11 00:00:00+00:00,,,1008196.652410549
2011-01-12 00:00:00+00:00,,,1014509.4760085999
2011-01-13 00:00:00+00:00,,,1013801.9374605595
2011-01-14 00:00:00+00:00,,,1019139.8504644639
2011-01-18 00:00:00+00:00,,,1019939.120771349
2011-01-19 00:00:00+00:00,,,1012590.5499490988
2011-01-20 00:00:00+00:00,,,1010286.6274851982
2011-01-21 00:00:00+00:00,,,1010872.4830313752
2011-01-24 00:00:00+00:00,,,1015166.764326181
2011-01-25 00:00:00+00:00,,,1014562.6247016281
2011-01-26 00:00:00+00:00,,,1019036.6482680894
2011-01-27 00:00:00+00:00,,,1020017.1333369255
2011-01-28 00:00:00+00:00,,,1008108.1987378016
2011-01-31 00:00:00+00:00,,,1012686.8032078738
2011-02-01 00:00:00+00:00,,,1023839.8258236978
2011-02-02 00:00:00+00:00,,,1021657.0907408486
2011-02-03 00:00:00+00:00,,,1023125.716434397
2011-02-04 00:00:00+00:00,,,1024719.2881465009
2011-02-07 00:00:00+00:00,,,1027874.4984574388
2011-02-08 00:00:00+00:00,,,1031308.6471715306
2011-02-09 00:00:00+00:00,1000000.0,1000000.0,1029104.5553552018
2011-02-10 00:00:00+00:00,1000292.1689519103,1000414.2542658921,1029353.3961886697
2011-02-11 00:00:00+00:00,1003594.7111536554,1005096.7921824518,1032808.2930720174
2011-02-14 00:00:00+00:00,1005253.8863324166,1007449.26800567,1034608.7629417641
2011-02-15 00:00:00+00:00,1004208.5986138483,1005967.1978073474,1033376.0837264445
2011-02-16 00:00:00+00:00,1008307.8762414901,1011779.3939124552,1037746.6262972945
2011-02-17 00:00:00+00:00,1010011.6581218191,1014195.115731838,1039607.7247781043
2011-02-18 00:00:00+00:00,1010390.1409175004,1014731.75082483,1040003.7532156619
2011-02-22 00:00:00+00:00,996138.4363975731,994524.848773767,1024962.7219666666
2011-02-23 00:00:00+00:00,993015.7775766656,990097.3600586636,1021603.8547827129
2011-02-24 00:00:00+00:00,992868.5632819054,989888.6310023901,1021487.1759923722
2011-02-25 00:00:00+00:00,999754.8367474381,999652.3931699458,1028770.846688834
2011-02-28 00:00:00+00:00,1003700.5347408089,1005246.835067309,1032915.9549552524
2011-03-01 00:00:00+00:00,993241.7794536754,990417.7987672901,1021869.5510441796
2011-03-02 00:00:00+00:00,994809.7586690959,992640.9716081109,1023518.9618459342
2011-03-03 00:00:00+00:00,1004967.5750449161,1007043.3190797333,1034335.7113770717
2011-03-04 00:00:00+00:00,1000705.5993177932,1001000.4400724143,1029881.8683592138
2011-03-07 00:00:00+00:00,994994.7952581134,992903.3273301872,1023862.8359941682
2011-03-08 00:00:00+00:00,1000519.6087858243,1000736.731794105,1029515.8538878572
2011-03-09 00:00:00+00:00,1000171.9117522818,1000243.7465592225,1029057.5594648861
2011-03-10 00:00:00+00:00,989037.1022381933,984456.1609484046,1017195.997659043
2011-03-11 00:00:00+00:00,993550.5546147816,990855.5982899754,1022014.4386894049
2011-03-14 00:00:00+00:00,990198.1579479716,986102.3737905606,1018600.4568211262
2011-03-15 00:00:00+00:00,984329.2156925172,977781.0434448824,1012426.5188723728
2011-03-16 00:00:00+00:00,972803.0936111838,961438.6319389157,1000284.7831781541
2011-03-17 00:00:00+00:00,980447.4879334973,972277.302295483,1008442.7088940304
2011-03-18 00:00:00+00:00,983076.8397661675,976005.3514468148,1011102.2124676165
2011-03-21 00:00:00+00:00,991483.3739648111,987924.6283938903,1020021.9360460838
2011-03-22 00:00:00+00:00,988922.0227471545,984292.9945004715,1017288.0677887441
2011-03-23 00:00:00+00:00,990647.2491741119,986739.1216550649,1019056.6460193165
2011-03-24 00:00:00+00:00,996687.3622037291,995303.1479577548,1025461.4201737549
2011-03-25 00:00:00+00:00,998905.8474641143,998448.6463994079,1027868.4173306667
2011-03-28 00:00:00+00:00,996603.5998720494,995184.3848140584,1025484.2056376135
2011-03-29 00:00:00+00:00,1001273.9136932095,1001806.2295063864,1030383.5234836662
2011-03-30 00:00:00+00:00,1005006.7541717362,1007098.8695422756,1034157.2707058524
2011-03-31 00:00:00+00:00,1005054.2702507502,1007166.2406243202,1034157.2707058524
2011-04-01 00:00:00+00:00,1008499.9524593957,1012051.7308330062,1037577.8062493148
2011-04-04 00:00:00+00:00,1008868.4486214727,1012574.206291494,1037846.692240479
2011-04-05 00:00:00+00:00,1009001.8324804,1012763.3257451542,1037468.7438093062
2011-04-06 00:00:00+00:00,1009172.2746920286,1013004.9887034995,1037525.7989799377
2011-04-07 00:00:00+00:00,1008063.3660062951,1011432.7129687013,1036310.8365475454
2011-04-08 00:00:00+00:00,1004876.6685502242,1006914.4265229532,1033195.3699157824
2011-04-11 00:00:00+00:00,1002381.4495897208,1003376.5588201571,1031023.885515809
2011-04-12 00:00:00+00:00,998165.9397338212,997399.5618487177,1026446.1435855307
2011-04-13 00:00:00+00:00,997769.5637670445,996837.5567689147,1026436.2554456276
2011-04-14 00:00:00+00:00,997161.1301873273,995974.8839754439,1026035.5545603492
2011-04-15 00:00:00+00:00,998852.2056459949,998372.5898853911,1028104.5832070789
2011-04-18 00:00:00+00:00,991522.4746471868,987980.0676333015,1020731.6492136943
2011-04-19 00:00:00+00:00,995366.1521372584,993429.8588810186,1024847.6819030038
2011-04-20 00:00:00+00:00,1002902.2205864504,1004114.9384650084,1032762.7763161608
2011-04-21 00:00:00+00:00,1005319.125179256,1007541.7674667812,1035359.8955398157
2011-04-25 00:00:00+00:00,1004584.0463376279,1006499.529597492,1034384.1534573777
2011-04-26 00:00:00+00:00,1011450.1063361708,1016234.6319267105,1040576.3520428118
2011-04-27 00:00:00+00:00,1015807.1121797267,1022412.2502034255,1045500.8205542322
2011-04-28 00:00:00+00:00,1015900.5604073101,1022544.746578086,1045778.2851183874
2011-04-29 00:00:00+00:00,1017843.1766772982,1025299.1017947244,1047765.4405928913
2011-05-02 00:00:00+00:00,1017551.3963392162,1024885.398528297,1047628.4584962042
2011-05-03 00:00:00+00:00,1014177.9791230406,1020102.3698618441,1044041.5273715019
2011-05-04 00:00:00+00:00,1009356.4705401234,1013266.152373814,1039138.7834583077
2011-05-05 00:00:00+00:00,1004050.1337588913,1005742.5170473598,1033788.6232175389
2011-05-06 00:00:00+00:00,1006383.985944108,1009051.5894774256,1035954.0296819753
2011-05-09 00:00:00+00:00,1009245.6635408237,1013109.0437151066,1038938.830407968
2011-05-10 00:00:00+00:00,1014183.8913402864,1020110.7525500078,1044282.957239251
2011-05-11 00:00:00+00:00,1007988.8746976083,1011327.0948248379,1038063.9095448508
2011-05-12 00:00:00+00:00,1011024.1812565386,1015630.7303826403,1041194.4289960667
2011-05-13 00:00:00+00:00,1011024.1812565386,1015630.7303826403,1035467.102621015
2011-05-16 00:00:00+00:00,1007108.5874372944,1010108.8528831991,1031401.554104926
2011-05-17 00:00:00+00:00,1007251.3325137526,1010310.155894246,1031536.9608018048
2011-05-18 00:00:00+00:00,1012807.0505225114,1018144.9813848346,1037096.2060683896
2011-05-19 00:00:00+00:00,1013617.0411324154,1019287.2522970027,1038042.6967223544
2011-05-20 00:00:00+00:00,1008168.9559361342,1011604.2135424388,1032448.3472840219
2011-05-23 00:00:00+00:00,1000938.8103074267,1001408.0644248704,1025082.4020617722
2011-05-24 00:00:00+00:00,1000432.9742676197,1000694.7206063952,1024402.9279817336
2011-05-25 00:00:00+00:00,1003370.3517839726,1004837.0907202711,1027255.9101173917
2011-05-26 00:00:00+00:00,1005933.8048271736,1008452.1423148866,1029811.123525161
2011-05-27 00:00:00+00:00,1009613.1284374357,1013640.8251033865,1033472.7528933767
2011-05-31 00:00:00+00:00,1016106.4704495879,1022797.9136085475,1040141.7093795374
2011-06-01 00:00:00+00:00,1001533.9839650705,1002247.3945954951,1025428.035456097
2011-06-02 00:00:00+00:00,1000666.5744792667,1001024.1500140672,1024452.4049980108
2011-06-03 00:00:00+00:00,995045.3727828533,993096.9776361015,1018647.7224369847
2011-06-06 00:00:00+00:00,988935.7863587436,984481.0717573109,1012562.909366967
2011-06-07 00:00:00+00:00,988558.4185220761,983948.8973126415,1012248.8375483776
2011-06-08 00:00:00+00:00,985803.3582152176,980063.635914159,1009499.5487978627
2011-06-09 00:00:00+00:00,990354.2847297232,986481.4769574645,1013991.63447357
2011-06-10 00:00:00+00:00,981296.788082445,973708.3474535664,1004671.3250597563
2011-06-13 00:00:00+00:00,981259.8268458216,973656.223706752,1004794.8975301861
2011-06-14 00:00:00+00:00,989099.9598364045,984712.5936858229,1012767.1270067816
2011-06-15 00:00:00+00:00,978658.7155316548,969988.0653884277,1002117.036750279
2011-06-16 00:00:00+00:00,979160.4997671827,970695.6952416872,1002646.186911296
2011-06-17 00:00:00+00:00,980673.565091242,972829.4613455781,1004267.4763841273
2011-06-20 00:00:00+00:00,983044.9948253887,976173.716417729,1006819.71720799
2011-06-21 00:00:00+00:00,992065.594827997,988894.8132641525,1015900.6968937226
2011-06-22 00:00:00+00:00,988663.5652058815,984097.1780420146,1012371.9877259614
2011-06-23 00:00:00+00:00,988021.2562898126,983191.3764407606,1011853.6140547766
2011-06-24 00:00:00+00:00,981394.8690991524,973846.6639859444,1005073.8713649228
2011-06-27 00:00:00+00:00,985693.7567821982,979909.0729756026,1009581.429352107
2011-06-28 00:00:00+00:00,993550.5273303578,990988.9056934224,1017514.9799524251
2011-06-29 00:00:00+00:00,997772.55993884,996942.931554865,1021695.8490266557
2011-06-30 00:00:00+00:00,1002818.9165766205,1004059.4417085394,1021695.8490266557
2011-07-01 00:00:00+00:00,1011760.8260728287,1016669.5670505705,1031049.9941964281
2011-07-05 00:00:00+00:00,1011857.5914329292,1016806.0282080171,1031194.8562205692
2011-07-06 00:00:00+00:00,1012143.1743029732,1017208.7649823405,1031573.9420752492
2011-07-07 00:00:00+00:00,1018707.5205092904,1026465.9855441508,1037925.2332667421
2011-07-08 00:00:00+00:00,1014975.1762389216,1021202.5315705983,1033710.5485141786
2011-07-11 00:00:00+00:00,1003543.2579078526,1005080.927665328,1021196.4702867157
2011-07-12 00:00:00+00:00,1000546.0786398611,1000854.2234856518,1017543.6524502463
2011-07-13 00:00:00+00:00,1002630.0625860768,1003793.1146457227,1019662.8774911618
2011-07-14 00:00:00+00:00,997561.3367836468,996645.0588842399,1014382.3991401893
2011-07-15 00:00:00+00:00,1000201.5490396876,1000368.3584202462,1016667.4335821595
2011-07-18 00:00:00+00:00,995351.2863966706,993528.3853813609,1011553.4098219649
2011-07-19 00:00:00+00:00,1005363.043212727,1007647.238675273,1021620.5068910628
