date,PortfolioValue_copy,PortfolioValue_copy_scaled,PortfolioValue_fund
2013-07-01 00:00:00+00:00,,,1000000.0
2013-07-02 00:00:00+00:00,,,999458.3219051906
2013-07-03 00:00:00+00:00,,,1000273.2390911395
2013-07-05 00:00:00+00:00,,,1006864.2335864685
2013-07-08 00:00:00+00:00,,,1010197.2925988997
2013-07-09 00:00:00+00:00,,,1014386.2167738008
2013-07-10 00:00:00+00:00,,,1014864.942599537
2013-07-11 00:00:00+00:00,,,1024481.5890785353
2013-07-12 00:00:00+00:00,,,1026455.6801169452
2013-07-15 00:00:00+00:00,,,1027874.2741770282
2013-07-16 00:00:00+00:00,,,1025759.0295129791
2013-07-17 00:00:00+00:00,,,1027033.7176557052
2013-07-18 00:00:00+00:00,,,1029636.6273568012
2013-07-19 00:00:00+00:00,,,1028681.2735777984
2013-07-22 00:00:00+00:00,,,1030438.2365537004
2013-07-23 00:00:00+00:00,,,1029437.9378534569
2013-07-24 00:00:00+00:00,,,1026405.5183461717
2013-07-25 00:00:00+00:00,,,1028722.5629074078
2013-07-26 00:00:00+00:00,,,1029785.4194331229
2013-07-29 00:00:00+00:00,,,1027280.1570597943
2013-07-30 00:00:00+00:00,,,1027674.8955047952
2013-07-31 00:00:00+00:00,,,1028194.0551561292
2013-08-01 00:00:00+00:00,,,1035858.9579342892
2013-08-02 00:00:00+00:00,,,1036857.3631288528
2013-08-05 00:00:00+00:00,,,1035445.1162916056
2013-08-06 00:00:00+00:00,,,1031886.3180785268
2013-08-07 00:00:00+00:00,1000000.0,1000000.0,1029747.5563143839
2013-08-08 00:00:00+00:00,1002863.3224972929,1004050.7226283643,1032628.6211227148
2013-08-09 00:00:00+00:00,1000430.0862954529,1000608.4401218472,1030086.4333615284
2013-08-12 00:00:00+00:00,999741.4188638094,999634.187046473,1029370.665375868
2013-08-13 00:00:00+00:00,1000487.0938604758,1000689.0883316959,1030195.5175928543
2013-08-14 00:00:00+00:00,997228.3613107798,996078.9818238468,1026692.387719169
2013-08-15 00:00:00+00:00,987056.7300449985,981689.2450845758,1016015.5618679485
2013-08-16 00:00:00+00:00,984605.1456457616,978221.005509494,1013535.2030033397
2013-08-19 00:00:00+00:00,980835.4125389992,972887.9900308347,1009607.2806359008
2013-08-20 00:00:00+00:00,983400.8713637963,976517.3269719467,1012323.4676065154
2013-08-21 00:00:00+00:00,980039.6043744873,971762.1656981327,1008817.5163972697
2013-08-22 00:00:00+00:00,985806.3993504046,979920.4108570942,1014814.278977974
2013-08-23 00:00:00+00:00,990404.4739856517,986425.2753945371,1019372.1188731357
2013-08-26 00:00:00+00:00,987367.3058258262,982128.6145039862,1016324.8150372689
2013-08-27 00:00:00+00:00,977920.4346738908,968764.1909091712,1006385.0045755007
2013-08-28 00:00:00+00:00,979970.9271226897,971665.0084627274,1008633.2273442524
2013-08-29 00:00:00+00:00,981222.4020030455,973435.4613619309,1009971.4669623972
