ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
MSFT,MICROSOFT CORP,594918104,3229533000.0,24108122,1.7177764611691035,2019-08-14,2019-06-30,0000038777-19-000158
AMZN,AMAZON COM INC,023135106,2095881000.0,1106781,1.114791224369456,2019-08-14,2019-06-30,0000038777-19-000158
ROP,ROPER TECHNOLOGIES INC,776696106,1713811000.0,4679258,0.9115696277736387,2019-08-14,2019-06-30,0000038777-19-000158
D,DOMINION ENERGY INC,25746U109,1684736000.0,21789140,0.8961047445820158,2019-08-14,2019-06-30,0000038777-19-000158
SO,SOUTHERN CO,842587107,1666775000.0,30151506,0.8865513562069602,2019-08-14,2019-06-30,0000038777-19-000158
TXN,TEXAS INSTRS INC,882508104,1578711000.0,13756632,0.8397104456863382,2019-08-14,2019-06-30,0000038777-19-000158
WFC,WELLS FARGO CO NEW,949746101,1554576000.0,32852414,0.82687312992263,2019-08-14,2019-06-30,0000038777-19-000158
MDT,MEDTRONIC PLC,G5960L103,1480999000.0,15206887,0.7877378002376758,2019-08-14,2019-06-30,0000038777-19-000158
JNJ,JOHNSON & JOHNSON,478160104,1376401000.0,9882262,0.7321025172771467,2019-08-14,2019-06-30,0000038777-19-000158
AAPL,APPLE INC,037833100,1358655000.0,6864540,0.722663486593792,2019-08-14,2019-06-30,0000038777-19-000158
NVS,NOVARTIS A G,66987V109,1256413000.0,13759866,0.6682813511758069,2019-08-14,2019-06-30,0000038777-19-000158
MA,MASTERCARD INC,57636Q104,1247673000.0,4716855,0.6636325780341118,2019-08-14,2019-06-30,0000038777-19-000158
DIS,DISNEY WALT CO,254687106,1244916000.0,8915190,0.6621661400991401,2019-08-14,2019-06-30,0000038777-19-000158
CVX,CHEVRON CORP NEW,166764100,1188068000.0,9547314,0.6319289026209841,2019-08-14,2019-06-30,0000038777-19-000158
V,VISA INC,92826C839,1183605000.0,6820317,0.6295550496997729,2019-08-14,2019-06-30,0000038777-19-000158
SYK,STRYKER CORP,863667101,1161300000.0,5648895,0.6176911040561222,2019-08-14,2019-06-30,0000038777-19-000158
PFE,PFIZER INC,717081103,1132355000.0,26139318,0.6022953673757601,2019-08-14,2019-06-30,0000038777-19-000158
PEP,PEPSICO INC,713448108,1116971000.0,8518042,0.5941126756123919,2019-08-14,2019-06-30,0000038777-19-000158
CHTR,CHARTER COMMUNICATIONS INC N,16119P108,1084366000.0,2743988,0.576770198691915,2019-08-14,2019-06-30,0000038777-19-000158
DUK,DUKE ENERGY CORP NEW,26441C204,1059214000.0,12003790,0.5633919444516502,2019-08-14,2019-06-30,0000038777-19-000158
N/A,LINDE PLC,G5494J103,1027412000.0,5116593,0.5464765802122694,2019-08-14,2019-06-30,0000038777-19-000158
BAC,VERIZON COMMUNICATIONS INC,92343V104,1024931000.0,17940334,0.545156945639667,2019-08-14,2019-06-30,0000038777-19-000158
RDS/A,ROYAL DUTCH SHELL PLC,780259206,1011416000.0,15543501,0.5379683679497346,2019-08-14,2019-06-30,0000038777-19-000158
