ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
UPWK,UPWORK INC,91688F104,66545914000.0,5857915,14.287188485305578,2023-11-14,2023-09-30,0001085146-23-004452
STLA,STELLANTIS N.V,N82405106,57067373000.0,2983135,12.252176961792701,2023-11-14,2023-09-30,0001085146-23-004452
IBKR,INTERACTIVE BROKERS GROUP IN,45841N107,47623061000.0,550174,10.22451429180468,2023-11-14,2023-09-30,0001085146-23-004452
ALLY,ALLY FINL INC,02005N100,41428757000.0,1552802,8.894617631533663,2023-11-14,2023-09-30,0001085146-23-004452
FCNCA,FIRST CTZNS BANCSHARES INC N,31946M103,38635900000.0,27995,8.295000435329774,2023-11-14,2023-09-30,0001085146-23-004452
ULCC,FRONTIER GROUP HLDGS INC,35909R108,38532794000.0,7961321,8.272863916835703,2023-11-14,2023-09-30,0001085146-23-004452
SEMR,SEMRUSH HLDGS INC,81686C104,31073195000.0,3655670,6.671312588863905,2023-11-14,2023-09-30,0001085146-23-004452
AMZN,AMAZON COM INC,023135106,28602000000.0,225000,6.1407551642721465,2023-11-14,2023-09-30,0001085146-23-004452
N/A,DESPEGAR COM CORP,G27358103,26261262000.0,3622243,5.638206427760432,2023-11-14,2023-09-30,0001085146-23-004452
META,META PLATFORMS INC,30303M102,25551474000.0,85112,5.485817282716784,2023-11-14,2023-09-30,0001085146-23-004452
SAVEEUR,SPIRIT AIRLS INC,848577102,22851890000.0,1384963,4.906225492303999,2023-11-14,2023-09-30,0001085146-23-004452
VTLE,VITAL ENERGY INC,516806205,17551680000.0,316703,3.7682878680390233,2023-11-14,2023-09-30,0001085146-23-004452
OSCR,OSCAR HEALTH INC,687793109,15557795000.0,2793141,3.3402073278420175,2023-11-14,2023-09-30,0001085146-23-004452
BABA,ALIBABA GROUP HLDG LTD,01609W102,3035900000.0,35000,0.6517977275440112,2023-11-14,2023-09-30,0001085146-23-004452
VLRS,CONTROLADORA VUELA COMP DE A,21240E105,2799164000.0,412248,0.600971288324057,2023-11-14,2023-09-30,0001085146-23-004452
WE1EUR,WEWORK INC,96209A401,2186912000.0,726549,0.4695228011261005,2023-11-14,2023-09-30,0001085146-23-004452
UHAL/B,U HAUL HOLDING COMPANY,023586506,468262000.0,8938,0.10053430860542632,2023-11-14,2023-09-30,0001085146-23-004452
