ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
NFLX,NETFLIX INC,64110L106,13904592000.0,15600,10.619680552468719,2025-02-14,2024-12-31,0001140361-25-004507
NVDA,NVIDIA CORPORATION,67066G104,13429000000.0,100000,10.256445506570953,2025-02-14,2024-12-31,0001140361-25-004507
META,META PLATFORMS INC,30303M102,9719466000.0,16600,7.423275998359458,2025-02-14,2024-12-31,0001140361-25-004507
TTD,THE TRADE DESK INC,88339J105,8814750000.0,75000,6.7322960033544055,2025-02-14,2024-12-31,0001140361-25-004507
LLY,ELI LILLY & CO,532457108,6948000000.0,9000,5.306559191276714,2025-02-14,2024-12-31,0001140361-25-004507
MSFT,MICROSOFT CORP,594918104,6786150000.0,16100,5.182945690253665,2025-02-14,2024-12-31,0001140361-25-004507
DOCU,DOCUSIGN INC,256163106,6475680000.0,72000,4.94582314677127,2025-02-14,2024-12-31,0001140361-25-004507
GEV,GE VERNOVA INC,36828A101,6085205000.0,18500,4.647596505980571,2025-02-14,2024-12-31,0001140361-25-004507
PLTR,PALANTIR TECHNOLOGIES INC,69608A108,6050400000.0,80000,4.621014066047874,2025-02-14,2024-12-31,0001140361-25-004507
SPOT,SPOTIFY TECHNOLOGY S A,L8681T102,6039630000.0,13500,4.612788441049306,2025-02-14,2024-12-31,0001140361-25-004507
AXON,AXON ENTERPRISE INC,05464C101,5943200000.0,10000,4.539139692803074,2025-02-14,2024-12-31,0001140361-25-004507
AMZN,AMAZON.COM INC,023135106,5769957000.0,26300,4.406824748362322,2025-02-14,2024-12-31,0001140361-25-004507
HLT,HILTON WORLDWIDE HLDGS INC,43300A203,5313940000.0,21500,4.058540176870031,2025-02-14,2024-12-31,0001140361-25-004507
N/A,ASML HOLDING NV,N07059210,4851560000.0,7000,3.705395841973295,2025-02-14,2024-12-31,0001140361-25-004507
ROKU,ROKU INC,77543R102,3865680000.0,52000,2.9524265593745778,2025-02-14,2024-12-31,0001140361-25-004507
DASH,DOORDASH INC,25809K105,3858250000.0,23000,2.946751871005092,2025-02-14,2024-12-31,0001140361-25-004507
WBD,WARNER BROS DISCOVERY INC,934423104,3699500000.0,350000,2.825506005775504,2025-02-14,2024-12-31,0001140361-25-004507
GILD,GILEAD SCIENCES INC,375558103,3694800000.0,40000,2.8219163644112264,2025-02-14,2024-12-31,0001140361-25-004507
CVNA,CARVANA CO,146869102,3050400000.0,15000,2.329753620764319,2025-02-14,2024-12-31,0001140361-25-004507
APP,APPLOVIN CORP,03831W108,2590640000.0,8000,1.9786103199897962,2025-02-14,2024-12-31,0001140361-25-004507
IONQ,IONQ INC,46222L108,2088500000.0,50000,1.5950991466582347,2025-02-14,2024-12-31,0001140361-25-004507
AUR,AURORA INNOVATION INC,051774107,1953000000.0,310000,1.4916105498795942,2025-02-14,2024-12-31,0001140361-25-004507
