ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
NVDA,NVIDIA CORP,67066G104,8093000.0,28800,5.292171274620073,2018-11-14,2018-09-30,0000902664-18-004110
XYZ,SQUARE INC,852234103,7426000.0,75000,4.856006905390913,2018-11-14,2018-09-30,0000902664-18-004110
MSFT,MICROSOFT CORP,594918104,7226000.0,63180,4.72522298658157,2018-11-14,2018-09-30,0000902664-18-004110
LULU,LULULEMON ATHLETICA INC,550021109,6987000.0,43000,4.568936203604404,2018-11-14,2018-09-30,0000902664-18-004110
NFLX,NETFLIX INC,64110L106,6173000.0,16500,4.036645654050378,2018-11-14,2018-09-30,0000902664-18-004110
NEWREUR,NEW RELIC INC,64829B100,6125000.0,65000,4.005257513536136,2018-11-14,2018-09-30,0000902664-18-004110
AMZN,AMAZON COM INC,023135106,6069000.0,3030,3.96863801626952,2018-11-14,2018-09-30,0000902664-18-004110
OKTA,OKTA INC,679295105,5981000.0,85000,3.911093091993408,2018-11-14,2018-09-30,0000902664-18-004110
XPO,XPO LOGISTICS INC,983793100,5937000.0,52000,3.8823206298553528,2018-11-14,2018-09-30,0000902664-18-004110
ERIEUR,ELDORADO RESORTS INC,28470R102,5638000.0,116000,3.6867986712353846,2018-11-14,2018-09-30,0000902664-18-004110
TWLO,TWILIO INC,90138F102,4228000.0,49000,2.7647720436295153,2018-11-14,2018-09-30,0000902664-18-004110
N/A,ARISTA NETWORKS INC,040413106,4121000.0,15500,2.6948026470665165,2018-11-14,2018-09-30,0000902664-18-004110
TDOC,TELADOC HEALTH INC,87918A105,3886000.0,45000,2.5411315424655383,2018-11-14,2018-09-30,0000902664-18-004110
BABA,ALIBABA GROUP HLDG LTD,01609W102,3790000.0,23000,2.478355261437054,2018-11-14,2018-09-30,0000902664-18-004110
N/A,ATLASSIAN CORP PLC,G06242104,3701000.0,38500,2.420156417566896,2018-11-14,2018-09-30,0000902664-18-004110
SHOP,SHOPIFY INC,82509L107,3487000.0,21200,2.2802176244408985,2018-11-14,2018-09-30,0000902664-18-004110
TTWO,TAKE-TWO INTERACTIVE SOFTWAR,874054109,3450000.0,25000,2.2560225994611702,2018-11-14,2018-09-30,0000902664-18-004110
TXN,TEXAS INSTRS INC,882508104,3326000.0,31000,2.174936569799377,2018-11-14,2018-09-30,0000902664-18-004110
VRNS,VARONIS SYS INC,922280102,3296000.0,45000,2.1553189819779757,2018-11-14,2018-09-30,0000902664-18-004110
N/A,ASML HOLDING N V,N07059210,3253000.0,17300,2.127200439433967,2018-11-14,2018-09-30,0000902664-18-004110
QCOM,QUALCOMM INC,747525103,3241000.0,45000,2.1193534043054068,2018-11-14,2018-09-30,0000902664-18-004110
NKE,NIKE INC,654106103,3219000.0,38000,2.104967173236379,2018-11-14,2018-09-30,0000902664-18-004110
ADBE,ADOBE SYS INC,00724F101,3158000.0,11700,2.0650780779995292,2018-11-14,2018-09-30,0000902664-18-004110
N/A,GRUBHUB INC,400110102,3119000.0,22500,2.039575213831707,2018-11-14,2018-09-30,0000902664-18-004110
AMD,ADVANCED MICRO DEVICES INC,007903107,3089000.0,100000,2.0199576260103056,2018-11-14,2018-09-30,0000902664-18-004110
UNH,UNITEDHEALTH GROUP INC,91324P102,2687000.0,10100,1.7570819492035257,2018-11-14,2018-09-30,0000902664-18-004110
RETAEUR,REATA PHARMACEUTICALS INC,75615P103,2616000.0,32000,1.710653658026209,2018-11-14,2018-09-30,0000902664-18-004110
ADMA,ADMA BIOLOGICS INC,000899104,2329000.0,375000,1.5229787345348016,2018-11-14,2018-09-30,0000902664-18-004110
HD,HOME DEPOT INC,437076102,2196000.0,10600,1.4360074285265885,2018-11-14,2018-09-30,0000902664-18-004110
ILMN,ILLUMINA INC,452327109,1835000.0,5000,1.1999424550757238,2018-11-14,2018-09-30,0000902664-18-004110
N/A,LABORATORY CORP AMER HLDGS,50540R409,1737000.0,10000,1.1358583348591458,2018-11-14,2018-09-30,0000902664-18-004110
VCRAUSD,VOCERA COMMUNICATIONS INC,92857F107,1500000.0,41000,0.980879391070074,2018-11-14,2018-09-30,0000902664-18-004110
MA,MASTERCARD INCORPORATED,57636Q104,1447000.0,6500,0.9462216525855981,2018-11-14,2018-09-30,0000902664-18-004110
AAPL,APPLE INC,037833100,1340000.0,5938,0.8762522560225994,2018-11-14,2018-09-30,0000902664-18-004110
JPM,JPMORGAN CHASE & CO,46625H100,1306000.0,11575,0.8540189898250111,2018-11-14,2018-09-30,0000902664-18-004110
TRHCEUR,TABULA RASA HEALTHCARE INC,873379101,1299000.0,16000,0.8494415526666841,2018-11-14,2018-09-30,0000902664-18-004110
HRTX,HERON THERAPEUTICS INC,427746102,1234000.0,39000,0.8069367790536476,2018-11-14,2018-09-30,0000902664-18-004110
BEATEUR,BIOTELEMETRY INC,090672106,1192000.0,18500,0.7794721561036855,2018-11-14,2018-09-30,0000902664-18-004110
MDSOEUR,MEDIDATA SOLUTIONS INC,58471A105,1129000.0,15400,0.7382752216787424,2018-11-14,2018-09-30,0000902664-18-004110
EHTH,EHEALTH INC,28238P109,1102000.0,39000,0.720619392639481,2018-11-14,2018-09-30,0000902664-18-004110
ADMSEUR,ADAMAS PHARMACEUTICALS INC,00548A106,1001000.0,50000,0.6545735136407627,2018-11-14,2018-09-30,0000902664-18-004110
GOOG,ALPHABET INC,02079K107,845000.0,700,0.552562056969475,2018-11-14,2018-09-30,0000902664-18-004110
N/A,ALLERGAN PLC,G0177J108,762000.0,4000,0.49828673066359763,2018-11-14,2018-09-30,0000902664-18-004110
HRSEUR,HARRIS CORP DEL,413875105,761000.0,4500,0.4976328110695509,2018-11-14,2018-09-30,0000902664-18-004110
V,VISA INC,92826C839,750000.0,5000,0.490439695535037,2018-11-14,2018-09-30,0000902664-18-004110
TXMDEUR,THERAPEUTICSMD INC,88338N107,735000.0,112000,0.48063090162433625,2018-11-14,2018-09-30,0000902664-18-004110
N/A,VERMILLION INC,92407M206,710000.0,1000000,0.4642829117731684,2018-11-14,2018-09-30,0000902664-18-004110
BP,BP PLC,055622104,578000.0,12532,0.37796552535900185,2018-11-14,2018-09-30,0000902664-18-004110
PFE,PFIZER INC,717081103,573000.0,13000,0.3746959273887683,2018-11-14,2018-09-30,0000902664-18-004110
R6C2,ROYAL DUTCH SHELL PLC,780259107,553000.0,7792,0.361617535507834,2018-11-14,2018-09-30,0000902664-18-004110
MGP,MGM GROWTH PPTYS LLC,55303A105,509000.0,17250,0.3328450733697785,2018-11-14,2018-09-30,0000902664-18-004110
AZN,ASTRAZENECA PLC,046353108,483000.0,12200,0.31584316392456385,2018-11-14,2018-09-30,0000902664-18-004110
CLLS,CELLECTIS S A,15117K103,480000.0,17000,0.3138814051424237,2018-11-14,2018-09-30,0000902664-18-004110
EDIT,EDITAS MEDICINE INC,28106W103,477000.0,15000,0.3119196463602835,2018-11-14,2018-09-30,0000902664-18-004110
N/A,CRISPR THERAPEUTICS AG,H17182108,444000.0,10000,0.2903402997567419,2018-11-14,2018-09-30,0000902664-18-004110
ABBV,ABBVIE INC,00287Y109,295000.0,3120,0.19290628024378123,2018-11-14,2018-09-30,0000902664-18-004110
