ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
SYM,SYMBOTIC INC,87151X101,18648000000.0,480000,7.857530003140652,2025-08-07,2025-06-30,0001322924-25-000008
LSCC,LATTICE SEMICONDUCTOR CORP,518415104,16478913000.0,336373,6.943562490167555,2025-08-07,2025-06-30,0001322924-25-000008
DAVE,DAVE INC,23834J201,16467222000.0,61351,6.938636364938751,2025-08-07,2025-06-30,0001322924-25-000008
KRYS,KRYSTAL BIOTECH INC,501147102,15012694000.0,109215,6.325755766461263,2025-08-07,2025-06-30,0001322924-25-000008
OLED,UNIVERSAL DISPLAY CORP,91347P105,14673700000.0,95000,6.182917096047029,2025-08-07,2025-06-30,0001322924-25-000008
ALGM,ALLEGRO MICROSYSTEMS INC,01749D105,13588850000.0,397451,5.7258041925771055,2025-08-07,2025-06-30,0001322924-25-000008
SLAB,SILICON LABORATORIES INC,826919102,12525600000.0,85000,5.277792675211205,2025-08-07,2025-06-30,0001322924-25-000008
PRLB,PROTO LABS INC,743713109,12456564000.0,311103,5.248703633957622,2025-08-07,2025-06-30,0001322924-25-000008
KTOS,KRATOS DEFENSE & SECURITY,50077B207,12052614000.0,259475,5.078495072998342,2025-08-07,2025-06-30,0001322924-25-000008
ARLO,ARLO TECHNOLOGIES INC,04206A101,8815248000.0,519767,3.7143970208668833,2025-08-07,2025-06-30,0001322924-25-000008
AMBA,AMBARELLA INC,G037AX101,7832072000.0,118551,3.3001255215979097,2025-08-07,2025-06-30,0001322924-25-000008
MGNI,MAGNITE INC,55955D100,7395699000.0,306621,3.116255190191834,2025-08-07,2025-06-30,0001322924-25-000008
MRVL,MARVELL TECHNOLOGY INC,573874104,6993632000.0,90357,2.946840050993381,2025-08-07,2025-06-30,0001322924-25-000008
VTE1,ASURE SOFTWARE INC,04649U102,5681472000.0,582118,2.3939476995926388,2025-08-07,2025-06-30,0001322924-25-000008
THRY,THRYV HOLDINGS INC,886029206,5402299000.0,444268,2.276315233721404,2025-08-07,2025-06-30,0001322924-25-000008
SMWB,SIMILARWEB LTD,M84137104,5383508000.0,686672,2.268397449171371,2025-08-07,2025-06-30,0001322924-25-000008
IPGP,IPG PHOTONICS CORP,44980X109,5070901000.0,73866,2.136677217420417,2025-08-07,2025-06-30,0001322924-25-000008
FIVN,FIVE9 INC,338307101,4898800000.0,185000,2.064160659555203,2025-08-07,2025-06-30,0001322924-25-000008
CXM,SPRINKLR INC,85208T107,4830990000.0,571039,2.0355882062351167,2025-08-07,2025-06-30,0001322924-25-000008
DCGO,DOCGO INC,256086109,4518909000.0,2878286,1.9040896100902145,2025-08-07,2025-06-30,0001322924-25-000008
N/A,ICHOR HOLDINGS LTD,G4740B105,4495792000.0,228910,1.8943490201565703,2025-08-07,2025-06-30,0001322924-25-000008
BIGC,BIGCOMMERCE HOLDINGS-SER 1,08975P108,3990710000.0,798142,1.6815274323698755,2025-08-07,2025-06-30,0001322924-25-000008
APPS,DIGITAL TURBINE INC,25400W102,3413569000.0,578571,1.4383430306355016,2025-08-07,2025-06-30,0001322924-25-000008
FTK,FLOTEK INDUSTRIES INC,343389409,3263023000.0,221072,1.3749088976532615,2025-08-07,2025-06-30,0001322924-25-000008
GAIA,GAIA INC-CLASS A,36269P104,3175309000.0,723305,1.3379496855825044,2025-08-07,2025-06-30,0001322924-25-000008
SITM,SITIME CORP,82982T106,3044700000.0,14289,1.2829162162463719,2025-08-07,2025-06-30,0001322924-25-000008
EGHT,8X8 INC,282914100,2781322000.0,1419042,1.1719391389637048,2025-08-07,2025-06-30,0001322924-25-000008
PSIX,POWER SOLUTIONS INTERNATIONA,73933G202,2559646000.0,39574,1.0785336359083526,2025-08-07,2025-06-30,0001322924-25-000008
MX,MAGNACHIP SEMICONDUCT-DEP SH,55933J203,2429846000.0,610514,1.0238410471906534,2025-08-07,2025-06-30,0001322924-25-000008
CTLP,CANTALOUPE INC,138103106,2174064000.0,197822,0.9160646240212345,2025-08-07,2025-06-30,0001322924-25-000008
KLTR,KALTURA INC,483467106,1795280000.0,893174,0.7564600205940771,2025-08-07,2025-06-30,0001322924-25-000008
PRO,PROS HOLDINGS INC,74346Y103,1723414000.0,110052,0.7261785292166798,2025-08-07,2025-06-30,0001322924-25-000008
GDYN,GRID DYNAMICS HOLDINGS INC,39813G109,1592526000.0,137881,0.6710275003100371,2025-08-07,2025-06-30,0001322924-25-000008
EVER,EVERQUOTE INC,30041R108,1209000000.0,50000,0.5094248055446723,2025-08-07,2025-06-30,0001322924-25-000008
LITE,LUMENTUM HOLDINGS INC,55024U109,950600000.0,10000,0.40054526067060836,2025-08-07,2025-06-30,0001322924-25-000008
