ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
BERYEUR,BERRY GLOBAL GROUP INC,08579W103,562216000.0,11838615,6.321632162541606,2020-02-14,2019-12-31,0001085146-20-000699
N/A,CAPRI HOLDINGS LIMITED,G1890L107,481695000.0,12626339,5.416243231312305,2020-02-14,2019-12-31,0001085146-20-000699
ASH,ASHLAND GLOBAL HLDGS INC,044186104,430622000.0,5626840,4.841971564484098,2020-02-14,2019-12-31,0001085146-20-000699
FWONKUSD,LIBERTY MEDIA CORP DELAWARE,531229854,390462000.0,8494772,4.390407134358184,2020-02-14,2019-12-31,0001085146-20-000699
BABA,ALIBABA GROUP HLDG LTD,01609W102,308317000.0,1453642,3.4667577291616394,2020-02-14,2019-12-31,0001085146-20-000699
SCHW,THE CHARLES SCHWAB CORPORATI,808513105,279253000.0,5871602,3.1399582122995984,2020-02-14,2019-12-31,0001085146-20-000699
GDDY,GODADDY INC,380237107,271813000.0,4001956,3.056301853730455,2020-02-14,2019-12-31,0001085146-20-000699
USFD,US FOODS HLDG CORP,912008109,250559000.0,5981364,2.817319025097582,2020-02-14,2019-12-31,0001085146-20-000699
CI,CIGNA CORP NEW,125523100,210296000.0,1028393,2.364596449147391,2020-02-14,2019-12-31,0001085146-20-000699
RJF,RAYMOND JAMES FINANCIAL INC,754730109,203840000.0,2278557,2.2920043186470695,2020-02-14,2019-12-31,0001085146-20-000699
RP,REALPAGE INC,75606N109,203554000.0,3787051,2.288788496261213,2020-02-14,2019-12-31,0001085146-20-000699
CTVA,CORTEVA INC,22052L104,199891000.0,6762205,2.247601232626969,2020-02-14,2019-12-31,0001085146-20-000699
PSTG,PURE STORAGE INC,74624M102,180394000.0,10543202,2.028374347812105,2020-02-14,2019-12-31,0001085146-20-000699
CF,CF INDS HLDGS INC,125269100,177074000.0,3709123,1.9910438222140465,2020-02-14,2019-12-31,0001085146-20-000699
