ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
V,Visa Inc,92826C839,231088000.0,2600298,3.924000508057948,2017-05-12,2017-03-31,0001290668-17-000003
AMZN,Amazon.com Inc,023135106,226781000.0,255805,3.850865294683799,2017-05-12,2017-03-31,0001290668-17-000003
AAPL,Apple Inc,037833100,203670000.0,1417725,3.4584278866759086,2017-05-12,2017-03-31,0001290668-17-000003
CRM,Salesforce.com inc,79466L302,202913000.0,2459850,3.44557361304595,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Priceline Group Inc/The,741503403,202068000.0,113523,3.4312250513321914,2017-05-12,2017-03-31,0001290668-17-000003
MDLZ,Mondelez International Inc,609207105,200665000.0,4657965,3.4074013447234313,2017-05-12,2017-03-31,0001290668-17-000003
NKE,NIKE Inc,654106103,195238000.0,3503276,3.315247919373649,2017-05-12,2017-03-31,0001290668-17-000003
LOW,Lowe's Cos Inc,548661107,184132000.0,2239772,3.126661970979567,2017-05-12,2017-03-31,0001290668-17-000003
FLT1EUR,FleetCor Technologies Inc,339041105,180843000.0,1194238,3.0708129538475544,2017-05-12,2017-03-31,0001290668-17-000003
RHT1EUR,Red Hat Inc,756577102,178703000.0,2065928,3.034474584536971,2017-05-12,2017-03-31,0001290668-17-000003
SAP,SAP SE,803054204,178228000.0,1815502,3.026408824993734,2017-05-12,2017-03-31,0001290668-17-000003
META,Facebook Inc,30303M102,175734000.0,1237130,2.9840593422551387,2017-05-12,2017-03-31,0001290668-17-000003
ECL,Ecolab Inc,278865100,171282000.0,1366537,2.908461949652001,2017-05-12,2017-03-31,0001290668-17-000003
GOOG,Alphabet Inc CL C,02079K107,164741000.0,198588,2.7973921956050267,2017-05-12,2017-03-31,0001290668-17-000003
REGN,Regeneron Pharmaceuticals,75886F107,162839000.0,420220,2.765095196339266,2017-05-12,2017-03-31,0001290668-17-000003
EQIX,Equinix Inc,29444U700,162420000.0,405674,2.7579803473948106,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Core Laboratories NV,N22717107,161754000.0,1400228,2.7466713034878723,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Whole Foods Market Inc,966837106,156976000.0,5281835,2.6655382527561127,2017-05-12,2017-03-31,0001290668-17-000003
CERNCHF,Cerner Corp,156782104,153202000.0,2603265,2.6014536706167943,2017-05-12,2017-03-31,0001290668-17-000003
SBUX,Starbucks Corp,855244109,152024000.0,2603595,2.581450586949567,2017-05-12,2017-03-31,0001290668-17-000003
KSUEUR,Kansas City Southern,485170302,148418000.0,1730624,2.520218736606594,2017-05-12,2017-03-31,0001290668-17-000003
ADP,Automatic Data Processing Inc,053015103,146648000.0,1432249,2.4901631694665323,2017-05-12,2017-03-31,0001290668-17-000003
CL,Colgate-Palmolive Co,194162103,141438000.0,1932471,2.4016945226870288,2017-05-12,2017-03-31,0001290668-17-000003
CMG,Chipotle Mexican Grill Inc,169656105,140323000.0,314965,2.3827612134434304,2017-05-12,2017-03-31,0001290668-17-000003
BFH,Alliance Data Systems Corp,018581108,130599000.0,524494,2.2176423801835665,2017-05-12,2017-03-31,0001290668-17-000003
STT,State Street Corp,857477103,127628000.0,1603166,2.1671931768089205,2017-05-12,2017-03-31,0001290668-17-000003
NVO,Novo Nordisk A/S,670100205,126935000.0,3702879,2.155425658148998,2017-05-12,2017-03-31,0001290668-17-000003
UNH,UnitedHealth Group Inc,91324P102,105017000.0,640310,1.7832460420044378,2017-05-12,2017-03-31,0001290668-17-000003
SLB,Schlumberger Ltd,806857108,102135000.0,1307751,1.7343081072599984,2017-05-12,2017-03-31,0001290668-17-000003
V,Visa Inc,92826C839,49122000.0,552745,0.8341184005955417,2017-05-12,2017-03-31,0001290668-17-000003
AMZN,Amazon.com Inc,023135106,42699000.0,48164,0.7250523510245722,2017-05-12,2017-03-31,0001290668-17-000003
SAP,SAP SE,803054204,41577000.0,423516,0.7060001779561264,2017-05-12,2017-03-31,0001290668-17-000003
AAPL,Apple Inc,037833100,40964000.0,285145,0.695591103008749,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Priceline Group Inc/The,741503403,40412000.0,22704,0.6862178413921874,2017-05-12,2017-03-31,0001290668-17-000003
CRM,Salesforce.com inc,79466L302,39149000.0,474593,0.6647714112803808,2017-05-12,2017-03-31,0001290668-17-000003
MDLZ,Mondelez International Inc,609207105,38260000.0,888121,0.6496757055247226,2017-05-12,2017-03-31,0001290668-17-000003
LOW,Lowe's Cos Inc,548661107,37487000.0,455986,0.6365497431522551,2017-05-12,2017-03-31,0001290668-17-000003
REGN,Regeneron Pharmaceuticals,75886F107,36174000.0,93349,0.6142542857201077,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Core Laboratories NV,N22717107,36132000.0,312780,0.6135411027710214,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Whole Foods Market Inc,966837106,35719000.0,1201857,0.6065281371050071,2017-05-12,2017-03-31,0001290668-17-000003
NKE,NIKE Inc,654106103,32991000.0,591980,0.5602052065072171,2017-05-12,2017-03-31,0001290668-17-000003
FLT1EUR,FleetCor Technologies Inc,339041105,32683000.0,215830,0.5549751982139182,2017-05-12,2017-03-31,0001290668-17-000003
GOOG,Alphabet Inc CL C,02079K107,32165000.0,38774,0.5461792751751883,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Nielsen Holdings PLC,G6518L108,31454000.0,761404,0.5341061066799432,2017-05-12,2017-03-31,0001290668-17-000003
RHT1EUR,Red Hat Inc,756577102,31120000.0,359765,0.5284346041800672,2017-05-12,2017-03-31,0001290668-17-000003
KSUEUR,Kansas City Southern,485170302,30693000.0,357892,0.5211839108643573,2017-05-12,2017-03-31,0001290668-17-000003
FMX,Fomento Economico Mexicano SAB,344419106,29231000.0,330218,0.49635835201759454,2017-05-12,2017-03-31,0001290668-17-000003
SLB,Schlumberger Ltd,806857108,26638000.0,341077,0.4523277951847246,2017-05-12,2017-03-31,0001290668-17-000003
EQIX,Equinix Inc,29444U700,26426000.0,66003,0.44872791934647993,2017-05-12,2017-03-31,0001290668-17-000003
HDB,HDFC Bank Ltd,40415F101,26403000.0,351005,0.44833736677912317,2017-05-12,2017-03-31,0001290668-17-000003
CERNCHF,Cerner Corp,156782104,25799000.0,438378,0.43808111674940725,2017-05-12,2017-03-31,0001290668-17-000003
CL,Colgate-Palmolive Co,194162103,23952000.0,327262,0.40671804753602087,2017-05-12,2017-03-31,0001290668-17-000003
INFY,Infosys Ltd- SP ADR,456788108,21729000.0,1375253,0.3689702928736722,2017-05-12,2017-03-31,0001290668-17-000003
N/A,IHS Markit LTD,G47567105,21614000.0,515231,0.36701753003688853,2017-05-12,2017-03-31,0001290668-17-000003
N/A,Nielsen Holdings PLC,G6518L108,21421000.0,518552,0.36374028458037333,2017-05-12,2017-03-31,0001290668-17-000003
FMX,Fomento Economico Mexicano SAB,344419106,20598000.0,232694,0.34976529488756497,2017-05-12,2017-03-31,0001290668-17-000003
INFY,Infosys Ltd- SP ADR,456788108,19787000.0,1252350,0.3359940717516384,2017-05-12,2017-03-31,0001290668-17-000003
N/A,IHS Markit LTD,G47567105,19355000.0,461393,0.32865847570389456,2017-05-12,2017-03-31,0001290668-17-000003
HDB,HDFC Bank Ltd,40415F101,16540000.0,219882,0.28085823756871175,2017-05-12,2017-03-31,0001290668-17-000003
META,Facebook Inc,30303M102,16180000.0,113906,0.27474524086225854,2017-05-12,2017-03-31,0001290668-17-000003
ECL,Ecolab Inc,278865100,16032000.0,127910,0.27223211999405,2017-05-12,2017-03-31,0001290668-17-000003
ADP,Automatic Data Processing Inc,053015103,15025000.0,146747,0.25513270976238783,2017-05-12,2017-03-31,0001290668-17-000003
MELI,MercadoLibre Inc,58733R102,14417000.0,68176,0.2448085375470446,2017-05-12,2017-03-31,0001290668-17-000003
NVO,Novo Nordisk A/S,670100205,12547000.0,366017,0.21305491576630148,2017-05-12,2017-03-31,0001290668-17-000003
SAP,SAP SE,803054204,11497000.0,117353,0.19522534203914627,2017-05-12,2017-03-31,0001290668-17-000003
SBUX,Starbucks Corp,855244109,10788000.0,184759,0.1831861346367148,2017-05-12,2017-03-31,0001290668-17-000003
CMG,Chipotle Mexican Grill Inc,169656105,10567000.0,23718,0.1794334338808088,2017-05-12,2017-03-31,0001290668-17-000003
BFH,Alliance Data Systems Corp,018581108,9549000.0,38349,0.16214723763867164,2017-05-12,2017-03-31,0001290668-17-000003
STT,State Street Corp,857477103,9052000.0,113703,0.1537079060744848,2017-05-12,2017-03-31,0001290668-17-000003
MELI,MercadoLibre Inc,58733R102,8666000.0,40982,0.14715341516145444,2017-05-12,2017-03-31,0001290668-17-000003
UNH,UnitedHealth Group Inc,91324P102,7511000.0,45798,0.1275408840615837,2017-05-12,2017-03-31,0001290668-17-000003
ACWI,iShares MSCI ACWI ETF,464288257,3244000.0,51277,0.05508489254370623,2017-05-12,2017-03-31,0001290668-17-000003
TCEHY,Tencent Holdings Ltd,88032Q109,349000.0,12084,0.00592621069597826,2017-05-12,2017-03-31,0001290668-17-000003
AAGIY,AIA Group Ltd,001317205,321000.0,12668,0.005450755396587454,2017-05-12,2017-03-31,0001290668-17-000003
DANOY,Danone SA,23636T100,296000.0,21606,0.005026241736417091,2017-05-12,2017-03-31,0001290668-17-000003
SRGHY,Shoprite Holdings Ltd,82510E209,248000.0,17113,0.004211175508889995,2017-05-12,2017-03-31,0001290668-17-000003
TCEHY,Tencent Holdings Ltd,88032Q109,34000.0,1175,0.0005773385778316929,2017-05-12,2017-03-31,0001290668-17-000003
SRGHY,Shoprite Holdings Ltd,82510E209,15000.0,1068,0.00025470819610221745,2017-05-12,2017-03-31,0001290668-17-000003
AAGIY,AIA Group Ltd,001317205,13000.0,528,0.00022074710328858846,2017-05-12,2017-03-31,0001290668-17-000003
DANOY,Danone SA,23636T100,5000.0,385,8.490273203407249e-05,2017-05-12,2017-03-31,0001290668-17-000003
