ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
N/A,GOOGLE INC,38259P508,10076320000.0,25071709,1.74158123491918,2006-11-13,2006-09-30,0000315066-06-005425
N/A,AMERICAN INTL GROUP INC,026874107,9969304000.0,150457355,1.7230846947699878,2006-11-13,2006-09-30,0000315066-06-005425
GE,GENERAL ELECTRIC CO,369604103,9388143000.0,265953049,1.622637399322159,2006-11-13,2006-09-30,0000315066-06-005425
JNJ,JOHNSON & JOHNSON,478160104,8521198000.0,131216478,1.4727954784912396,2006-11-13,2006-09-30,0000315066-06-005425
BAC,BANK OF AMERICA CORPORATION,060505104,7816877000.0,145918928,1.351061329817963,2006-11-13,2006-09-30,0000315066-06-005425
T,AT&T INC,00206R102,6689736000.0,205458721,1.1562473883484543,2006-11-13,2006-09-30,0000315066-06-005425
XOM,EXXON MOBIL CORP,30231G102,6267134000.0,93399906,1.0832052744577367,2006-11-13,2006-09-30,0000315066-06-005425
SLB,SCHLUMBERGER LTD,806857108,5882234000.0,94828865,1.0166795371528086,2006-11-13,2006-09-30,0000315066-06-005425
WMT,WAL MART STORES INC,931142103,5626044000.0,114072262,0.9723999096127995,2006-11-13,2006-09-30,0000315066-06-005425
WFC,WELLS FARGO & CO NEW,949746101,4762028000.0,131620452,0.8230642342600982,2006-11-13,2006-09-30,0000315066-06-005425
UNH,UNITEDHEALTH GROUP INC,91324P102,4641939000.0,94348360,0.8023081696531575,2006-11-13,2006-09-30,0000315066-06-005425
N/A,HEWLETT PACKARD CO,428236103,4457709000.0,121496555,0.7704660377132072,2006-11-13,2006-09-30,0000315066-06-005425
N/A,GENENTECH INC,368710406,4415164000.0,53387716,0.7631126017723442,2006-11-13,2006-09-30,0000315066-06-005425
AAPL,APPLE COMPUTER INC,037833100,4151714000.0,53897370,0.7175781629752974,2006-11-13,2006-09-30,0000315066-06-005425
N/A,MERCK & CO INC,589331107,4067453000.0,97075244,0.7030145746379357,2006-11-13,2006-09-30,0000315066-06-005425
HD,HOME DEPOT INC,437076102,3767782000.0,103881504,0.6512197338379744,2006-11-13,2006-09-30,0000315066-06-005425
MSFT,MICROSOFT CORP,594918104,3320057000.0,121480331,0.5738353853452518,2006-11-13,2006-09-30,0000315066-06-005425
N/A,WYETH,983024100,3284372000.0,64602130,0.5676676250549781,2006-11-13,2006-09-30,0000315066-06-005425
PFE,PFIZER INC,717081103,3195847000.0,112688541,0.552367051152877,2006-11-13,2006-09-30,0000315066-06-005425
PG,PROCTER & GAMBLE CO,742718109,3164435000.0,51055737,0.5469378319784878,2006-11-13,2006-09-30,0000315066-06-005425
JPM,JP MORGAN CHASE & CO,46625H100,3090943000.0,65820771,0.5342355470057317,2006-11-13,2006-09-30,0000315066-06-005425
N/A,CITIGROUP INC,172967101,3026563000.0,60933411,0.5231081711478693,2006-11-13,2006-09-30,0000315066-06-005425
HON,HONEYWELL INTL INC,438516106,2924873000.0,71512785,0.5055321715985367,2006-11-13,2006-09-30,0000315066-06-005425
PEP,PEPSICO INC,713448108,2843801000.0,43576481,0.4915197668835844,2006-11-13,2006-09-30,0000315066-06-005425
N/A,ENCANA CORP,292505104,2697455000.0,58053302,0.4662254682303576,2006-11-13,2006-09-30,0000315066-06-005425
BRK/A,BERKSHIRE HATHAWAY INC DEL,084670108,2697441000.0,28157,0.4662230484841319,2006-11-13,2006-09-30,0000315066-06-005425
MO,ALTRIA GROUP INC,02209S103,2684275000.0,35065649,0.46394744999788434,2006-11-13,2006-09-30,0000315066-06-005425
VLO,VALERO ENERGY CORP NEW,91913Y100,2679285000.0,52055269,0.4630849833074412,2006-11-13,2006-09-30,0000315066-06-005425
AXP,AMERICAN EXPRESS CO,025816109,2645887000.0,47180574,0.45731250584703587,2006-11-13,2006-09-30,0000315066-06-005425
GLW,CORNING INC,219350105,2592118000.0,106190817,0.4480191247892321,2006-11-13,2006-09-30,0000315066-06-005425
AMXN,AMERICA MOVIL S A DE C V,02364W105,2569739000.0,65271500,0.4441511604474629,2006-11-13,2006-09-30,0000315066-06-005425
INTC,INTEL CORP,458140100,2533581000.0,123168744,0.437901647302564,2006-11-13,2006-09-30,0000315066-06-005425
NOK,NOKIA CORP,654902204,2528831000.0,128432254,0.43708066197598977,2006-11-13,2006-09-30,0000315066-06-005425
N/A,WACHOVIA CORP 2ND NEW,929903102,2524953000.0,45250052,0.43641039227147294,2006-11-13,2006-09-30,0000315066-06-005425
NVS,NOVARTIS A G,66987V109,2305839000.0,39456522,0.39853894409316176,2006-11-13,2006-09-30,0000315066-06-005425
CELG,CELGENE CORP,151020104,2257903000.0,52145568,0.39025373301639105,2006-11-13,2006-09-30,0000315066-06-005425
N/A,MONSANTO CO NEW,61166W101,2245461000.0,47765608,0.388103269977815,2006-11-13,2006-09-30,0000315066-06-005425
CSCO,CISCO SYS INC,17275R102,2238531000.0,97327454,0.38690549559609727,2006-11-13,2006-09-30,0000315066-06-005425
N/A,ALLERGAN INC,018490102,2230213000.0,19804750,0.3854678206600038,2006-11-13,2006-09-30,0000315066-06-005425
DIS,DISNEY WALT CO,254687106,2166196000.0,70080736,0.37440318536499323,2006-11-13,2006-09-30,0000315066-06-005425
CL,COLGATE PALMOLIVE CO,194162103,2164003000.0,34847068,0.3740241494026401,2006-11-13,2006-09-30,0000315066-06-005425
N/A,BELLSOUTH CORP,079860102,2151849000.0,50335640,0.37192346400070686,2006-11-13,2006-09-30,0000315066-06-005425
N/A,QWEST COMMUNICATIONS INTL IN,749121109,2148436000.0,246380292,0.3713335644386863,2006-11-13,2006-09-30,0000315066-06-005425
N/A,MERRILL LYNCH & CO INC,590188108,2118615000.0,27085330,0.36617933213894543,2006-11-13,2006-09-30,0000315066-06-005425
QCOM,QUALCOMM INC,747525103,2059776000.0,56665093,0.3560096572694088,2006-11-13,2006-09-30,0000315066-06-005425
N/A,MOTOROLA INC,620076109,2043475000.0,81739007,0.3531922084676222,2006-11-13,2006-09-30,0000315066-06-005425
CAH,CARDINAL HEALTH INC,14149Y108,2019261000.0,30715862,0.34900708453127116,2006-11-13,2006-09-30,0000315066-06-005425
GILD,GILEAD SCIENCES INC,375558103,2015154000.0,29332662,0.3482972346920627,2006-11-13,2006-09-30,0000315066-06-005425
ORCL,ORACLE CORP,68389X105,1971254000.0,111119179,0.34070960188435595,2006-11-13,2006-09-30,0000315066-06-005425
N/A,SAFEWAY INC,786514208,1914712000.0,63087718,0.330936938234849,2006-11-13,2006-09-30,0000315066-06-005425
BAC,VERIZON COMMUNICATIONS,92343V104,1911171000.0,51472422,0.3303249152787649,2006-11-13,2006-09-30,0000315066-06-005425
HIG,HARTFORD FINL SVCS GROUP INC,416515104,1897296000.0,21870850,0.3279267739300876,2006-11-13,2006-09-30,0000315066-06-005425
COP,CONOCOPHILLIPS,20825C104,1892408000.0,31789151,0.32708193681928877,2006-11-13,2006-09-30,0000315066-06-005425
FNMA,FEDERAL NATL MTG ASSN,313586109,1866115000.0,33377119,0.32253748056842235,2006-11-13,2006-09-30,0000315066-06-005425
MET,METLIFE INC,59156R108,1862398000.0,32858120,0.32189503794550106,2006-11-13,2006-09-30,0000315066-06-005425
AMGN,AMGEN INC,031162100,1854889000.0,25931620,0.3205971897734493,2006-11-13,2006-09-30,0000315066-06-005425
AVPUSD,AVON PRODS INC,054303102,1796650000.0,58599144,0.3105312183135852,2006-11-13,2006-09-30,0000315066-06-005425
N/A,STAPLES INC,855030102,1773615000.0,72898289,0.3065498715772407,2006-11-13,2006-09-30,0000315066-06-005425
N/A,NETWORK APPLIANCE INC,64120L104,1771158000.0,47856212,0.3061252061146316,2006-11-13,2006-09-30,0000315066-06-005425
N/A,BURLINGTON NORTHN SANTA FE C,12189T104,1761802000.0,23989690,0.30450812427980467,2006-11-13,2006-09-30,0000315066-06-005425
N/A,RESEARCH IN MOTION LTD,760975102,1734215000.0,16928605,0.29974001434207787,2006-11-13,2006-09-30,0000315066-06-005425
CNQ,CANADIAN NAT RES LTD,136385101,1725492000.0,37927240,0.2982323396044554,2006-11-13,2006-09-30,0000315066-06-005425
BAX,BAXTER INTL INC,071813109,1720817000.0,37853425,0.29742431720409024,2006-11-13,2006-09-30,0000315066-06-005425
EBA,EBAY INC,278642103,1711312000.0,60342450,0.29578148235586127,2006-11-13,2006-09-30,0000315066-06-005425
AMAT,APPLIED MATLS INC,038222105,1695204000.0,95612180,0.2929973914841861,2006-11-13,2006-09-30,0000315066-06-005425
CVS,CVS CORP,126650100,1680283000.0,52312679,0.29041846052464637,2006-11-13,2006-09-30,0000315066-06-005425
TGT,TARGET CORP,87612E106,1643411000.0,29745001,0.28404554032223717,2006-11-13,2006-09-30,0000315066-06-005425
N/A,ACE LTD,G0070K103,1599267000.0,29221024,0.27641573479459686,2006-11-13,2006-09-30,0000315066-06-005425
DWD,MORGAN STANLEY,617446448,1596529000.0,21897255,0.2759425015684579,2006-11-13,2006-09-30,0000315066-06-005425
N/A,MARVELL TECHNOLOGY GROUP LTD,G5876H105,1579594000.0,81548468,0.27301547283045074,2006-11-13,2006-09-30,0000315066-06-005425
N/A,BROADCOM CORP,111320107,1571848000.0,51807786,0.27167666181157835,2006-11-13,2006-09-30,0000315066-06-005425
PXGBX,PRAXAIR INC,74005P104,1543186000.0,26084959,0.2667227499315216,2006-11-13,2006-09-30,0000315066-06-005425
N/A,CLEAR CHANNEL COMMUNICATIONS,184502102,1531113000.0,53071502,0.2646360644898942,2006-11-13,2006-09-30,0000315066-06-005425
BBY,BEST BUY INC,086516101,1522552000.0,28427030,0.2631563896728833,2006-11-13,2006-09-30,0000315066-06-005425
NOVEUR,NATIONAL OILWELL VARCO INC,637071101,1513460000.0,25849021,0.26158493733831223,2006-11-13,2006-09-30,0000315066-06-005425
N/A,SEAGATE TECHNOLOGY,G7945J104,1500680000.0,64992630,0.25937605471228736,2006-11-13,2006-09-30,0000315066-06-005425
PEO,EXELON CORP,30161N101,1467011000.0,24232090,0.25355673787851335,2006-11-13,2006-09-30,0000315066-06-005425
IBM,INTERNATIONAL BUSINESS MACHS,459200101,1437274000.0,17540565,0.24841702405612662,2006-11-13,2006-09-30,0000315066-06-005425
N/A,PEABODY ENERGY CORP,704549104,1408648000.0,38299282,0.2434693343806502,2006-11-13,2006-09-30,0000315066-06-005425
N/A,GENERAL GROWTH PPTYS INC,370021107,1397857000.0,29335921,0.24160422855768973,2006-11-13,2006-09-30,0000315066-06-005425
N/A,NII HLDGS INC,62913F201,1391181000.0,22380648,0.2404503552860667,2006-11-13,2006-09-30,0000315066-06-005425
CVX,CHEVRON CORP NEW,166764100,1349552000.0,20807148,0.23325523988397046,2006-11-13,2006-09-30,0000315066-06-005425
HAL,HALLIBURTON CO,406216101,1347799000.0,47374296,0.23295225308871056,2006-11-13,2006-09-30,0000315066-06-005425
PRU,PRUDENTIAL FINL INC,744320102,1337568000.0,17541880,0.23118393711477778,2006-11-13,2006-09-30,0000315066-06-005425
KO,COCA COLA CO,191216100,1299175000.0,29077332,0.22454812876884872,2006-11-13,2006-09-30,0000315066-06-005425
BDX,BECTON DICKINSON & CO,075887109,1288482000.0,18232382,0.22269996116946814,2006-11-13,2006-09-30,0000315066-06-005425
N/A,UBS AG,H89231338,1287637000.0,21714762,0.22255391220084597,2006-11-13,2006-09-30,0000315066-06-005425
N/A,BAKER HUGHES INC,057224107,1276193000.0,18712506,0.2205759425003586,2006-11-13,2006-09-30,0000315066-06-005425
STT,STATE STR CORP,857477103,1275259000.0,20436837,0.22041451085930167,2006-11-13,2006-09-30,0000315066-06-005425
EQR,EQUITY RESIDENTIAL,29476L107,1247866000.0,24671144,0.21567993169070232,2006-11-13,2006-09-30,0000315066-06-005425
RDS/A,ROYAL DUTCH SHELL PLC,780259206,1240647000.0,18769240,0.21443220683332567,2006-11-13,2006-09-30,0000315066-06-005425
AES,AES CORP,00130H105,1217555000.0,59713318,0.21044100827306225,2006-11-13,2006-09-30,0000315066-06-005425
ALL,ALLSTATE CORP,020002101,1216761000.0,19396802,0.21030377409426224,2006-11-13,2006-09-30,0000315066-06-005425
BIIB,BIOGEN IDEC INC,09062X103,1214265000.0,27176935,0.2098723679100245,2006-11-13,2006-09-30,0000315066-06-005425
N/A,FEDERATED DEPT STORES INC DE,31410H101,1214100000.0,28097673,0.20984384947236456,2006-11-13,2006-09-30,0000315066-06-005425
DHR,DANAHER CORP DEL,235851102,1213176000.0,17666758,0.20968414622146886,2006-11-13,2006-09-30,0000315066-06-005425
N/A,SCHERING PLOUGH CORP,806605101,1207936000.0,54682480,0.20877846977699543,2006-11-13,2006-09-30,0000315066-06-005425
N/A,TXU CORP,873168108,1193502000.0,19089930,0.20628371141830662,2006-11-13,2006-09-30,0000315066-06-005425
N/A,NOBLE CORPORATION,G65422100,1182445000.0,18423887,0.20437263041705803,2006-11-13,2006-09-30,0000315066-06-005425
N/A,ASML HLDG NV,N07059111,1168219000.0,50181215,0.20191382257372234,2006-11-13,2006-09-30,0000315066-06-005425
N/A,GLOBALSANTAFE CORP,G3930E101,1165672000.0,23318110,0.20147360159966243,2006-11-13,2006-09-30,0000315066-06-005425
MXIM,MAXIM INTEGRATED PRODS INC,57772K101,1157590000.0,41239395,0.20007671667137344,2006-11-13,2006-09-30,0000315066-06-005425
N/A,GOLDEN WEST FINL CORP DEL,381317106,1154249000.0,14941730,0.19949926151851355,2006-11-13,2006-09-30,0000315066-06-005425
N/A,WALGREEN CO,931422109,1143957000.0,25770610,0.19772040236459743,2006-11-13,2006-09-30,0000315066-06-005425
CTSH,COGNIZANT TECHNOLOGY SOLUTIO,192446102,1138555000.0,15373415,0.1967867259995124,2006-11-13,2006-09-30,0000315066-06-005425
N/A,AMERICAN TOWER CORP,029912201,1123518000.0,30781325,0.19418774571410272,2006-11-13,2006-09-30,0000315066-06-005425
BCRUSD,BARD C R INC,067383109,1111094000.0,14814584,0.19204039377781684,2006-11-13,2006-09-30,0000315066-06-005425
SLM,SLM CORP,78442P106,1107072000.0,21298038,0.19134523525497865,2006-11-13,2006-09-30,0000315066-06-005425
N/A,TYCO INTL LTD NEW,902124106,1088129000.0,38875628,0.18807114577260076,2006-11-13,2006-09-30,0000315066-06-005425
UTXZ,UNITED TECHNOLOGIES CORP,913017109,1087329000.0,17163840,0.18793287455970406,2006-11-13,2006-09-30,0000315066-06-005425
CMCSA,COMCAST CORP NEW,20030N101,1086368000.0,29480801,0.1877667762652119,2006-11-13,2006-09-30,0000315066-06-005425
POT1EUR,POTASH CORP SASK INC,73755L107,1055352000.0,10154215,0.18240600134120658,2006-11-13,2006-09-30,0000315066-06-005425
LMT,LOCKHEED MARTIN CORP,539830109,1051851000.0,12222300,0.18180089194576735,2006-11-13,2006-09-30,0000315066-06-005425
N/A,SPRINT NEXTEL CORP,852061100,1046789000.0,61037286,0.18092598084616343,2006-11-13,2006-09-30,0000315066-06-005425
PBR,PETROLEO BRASILEIRO SA PETRO,71654V408,1039158000.0,12396020,0.17960704631414498,2006-11-13,2006-09-30,0000315066-06-005425
MMM,3M CO,88579Y101,1033846000.0,13892045,0.17868892546051085,2006-11-13,2006-09-30,0000315066-06-005425
N/A,E M C CORP MASS,268648102,1032141000.0,86155357,0.17839423493802473,2006-11-13,2006-09-30,0000315066-06-005425
OXY,OCCIDENTAL PETE CORP DEL,674599105,1028488000.0,21377836,0.17776285401213515,2006-11-13,2006-09-30,0000315066-06-005425
N/A,STARWOOD HOTELS&RESORTS WRLD,85590A401,1026015000.0,17940457,0.1773354231252682,2006-11-13,2006-09-30,0000315066-06-005425
EA,ELECTRONIC ARTS INC,285512109,1011394000.0,18164412,0.17480834387056476,2006-11-13,2006-09-30,0000315066-06-005425
DHI,D R HORTON INC,23331A109,1010535000.0,42193534,0.17465987515571693,2006-11-13,2006-09-30,0000315066-06-005425
