ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
TRWHEUR,BALLYS CORPORATION,05875B106,576212000.0,11471463,47.86088239276171,2021-02-16,2020-12-31,0001172661-21-000567
TPB,TURNING PT BRANDS INC,90041L105,269244000.0,6042280,22.363740114674346,2021-02-16,2020-12-31,0001172661-21-000567
TGNA,TEGNA INC,87901J105,236046000.0,16920844,19.606273116980958,2021-02-16,2020-12-31,0001172661-21-000567
NCMIEUR,NATIONAL CINEMEDIA INC,635309107,72235000.0,19417990,5.999928567334839,2021-02-16,2020-12-31,0001172661-21-000567
LT0A,LIBERTY TRIPADVISOR HLDGS IN,531465102,22660000.0,5221096,1.8821676657549313,2021-02-16,2020-12-31,0001172661-21-000567
CCO,CLEAR CHANNEL OUTDOOR HLDGS,18453H106,15904000.0,9638762,1.3210059380479446,2021-02-16,2020-12-31,0001172661-21-000567
N/A,NABORS INDUSTRIES LTD,G6359F137,6365000.0,109313,0.5286847834302796,2021-02-16,2020-12-31,0001172661-21-000567
PDS,PRECISION DRILLING CORP,74022D407,4785000.0,290146,0.39744802650650246,2021-02-16,2020-12-31,0001172661-21-000567
MDIA,MEDIACO HLDG INC,58450D104,480000.0,184201,0.039869394508489274,2021-02-16,2020-12-31,0001172661-21-000567
