ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
CSGP,COSTAR CORP,22160N109,46856000.0,129195,3.3834247138176967,2018-05-14,2018-03-31,0001026710-18-000004
LPSN,LIVEPERSON,538146101,45722000.0,2796431,3.301539712420453,2018-05-14,2018-03-31,0001026710-18-000004
N/A,SODASTREAM INTERNATIONAL,M9068E105,41257000.0,449278,2.979126545543297,2018-05-14,2018-03-31,0001026710-18-000004
N/A,2U INC,90214J101,34419000.0,409606,2.485361431297834,2018-05-14,2018-03-31,0001026710-18-000004
TDOC,TELEDOC,87918A105,31941000.0,792571,2.3064275393557083,2018-05-14,2018-03-31,0001026710-18-000004
KRNT,KORNIT DIGITAL,M6372Q113,29530000.0,2289160,2.132331650141638,2018-05-14,2018-03-31,0001026710-18-000004
AZTA,BROOKS AUTOMATION,114340102,28614000.0,1056654,2.0661882098595608,2018-05-14,2018-03-31,0001026710-18-000004
N/A,STRAYER EDUCATION,863236105,28493000.0,281972,2.057450921350684,2018-05-14,2018-03-31,0001026710-18-000004
AXON,AXON ENTERPRISE,05464C101,26907000.0,684480,1.9429274537880479,2018-05-14,2018-03-31,0001026710-18-000004
N/A,ULTIMATE SOFTWARE GROUP,90385D107,21081000.0,86503,1.5222378434350108,2018-05-14,2018-03-31,0001026710-18-000004
VRTUUSD,VIRTUSA CORP,92827P102,20597000.0,425036,1.4872886893995028,2018-05-14,2018-03-31,0001026710-18-000004
OSIS,OSI SYSTEMS,671044105,20354000.0,311845,1.4697419033858077,2018-05-14,2018-03-31,0001026710-18-000004
N/A,MIMECAST LIMITED,G14838109,20065000.0,566334,1.4488735035588203,2018-05-14,2018-03-31,0001026710-18-000004
SPSC,SPS COMMERCE,78463M107,19518000.0,304630,1.4093751827790209,2018-05-14,2018-03-31,0001026710-18-000004
ECHO1EUR,ECHO GLOBAL LOGISTICS,27875T101,18064000.0,654478,1.3043833026806144,2018-05-14,2018-03-31,0001026710-18-000004
ENSG,ENSIGN GROUP,29358P101,17500000.0,665417,1.263657428969816,2018-05-14,2018-03-31,0001026710-18-000004
EVH,EVOLENT HEALTH,30050B101,16971000.0,1190958,1.2254588701169569,2018-05-14,2018-03-31,0001026710-18-000004
3TY,TITAN MACHINERY,88830R101,16770000.0,711799,1.2109448619327894,2018-05-14,2018-03-31,0001026710-18-000004
CARBUSD,CARBONITE INC,141337105,16535000.0,574140,1.193975747886623,2018-05-14,2018-03-31,0001026710-18-000004
