ticker,nameOfIssuer,cusip,value,shares,allocation_percent,filingDate,reportDate,accessionNumber
CYD,CHINA YUCHAI INTL LTD,G21082105,61160000.0,3358635,32.41329602306453,2017-07-14,2017-06-30,0001383838-17-000005
GNW,GENWORTH FINANCIAL INC,37247D106,21861000.0,5798900,11.585792419231748,2017-07-14,2017-06-30,0001383838-17-000005
N/A,UTSTARCOM INC,918076100,17667000.0,7550000,9.363075553294326,2017-07-14,2017-06-30,0001383838-17-000005
AVPUSD,AVON PRODUCTS INC,054303102,15709000.0,4133990,8.325383702196218,2017-07-14,2017-06-30,0001383838-17-000005
N/A,VEON LTD,92719A106,12638000.0,3232235,6.697829220724158,2017-07-14,2017-06-30,0001383838-17-000005
DB,DEUTSCHE BANK AG ORD NPV,D18190898,12128000.0,681750,6.427541762062241,2017-07-14,2017-06-30,0001383838-17-000005
GNCIQ,GNC HOLDINGS INC,36191G107,9240000.0,1096155,4.896972780462987,2017-07-14,2017-06-30,0001383838-17-000005
N/A,NOBLE CORP PLC,G65422100,8412000.0,2324000,4.4581531416942255,2017-07-14,2017-06-30,0001383838-17-000005
N/A,JA SOLAR HOLDINGS CO LTD,466090206,7658000.0,1206020,4.0585516832019,2017-07-14,2017-06-30,0001383838-17-000005
N/A,CREDIT SUISSE GROUP ,225401108,7165000.0,490814,3.7972738064953786,2017-07-14,2017-06-30,0001383838-17-000005
N/A,RENESOLA LTD,75971T103,5256000.0,2154290,2.7855507504451795,2017-07-14,2017-06-30,0001383838-17-000005
N/A,CHINA XINIYA FASHION LTD,16950W105,4049000.0,2871881,2.145870431611973,2017-07-14,2017-06-30,0001383838-17-000005
N/A,SEADRILL LIMITED SHS,G7945E105,2556000.0,7089967,1.3546171457644367,2017-07-14,2017-06-30,0001383838-17-000005
N/A,AEGEAN MARINE PETROLEUM,Y0017S102,1777000.0,303800,0.9417663020435852,2017-07-14,2017-06-30,0001383838-17-000005
N/A,NORDIC AMERICAN OFFSHORE,G65772108,1412000.0,1130000,0.7483252777071143,2017-07-14,2017-06-30,0001383838-17-000005
